time	V(N022,Vo_led8)	V(Vcc_led,Vi_led8)	I(D8)
5.060978386381748e-06	4.601208e+00	2.474869e+00	4.981942e+00
5.061978386381749e-06	4.601043e+00	2.476257e+00	4.981466e+00
5.062978386381748e-06	4.600896e+00	2.477509e+00	4.981041e+00
5.063978386381749e-06	4.600763e+00	2.478630e+00	4.980659e+00
5.064978386381748e-06	4.600645e+00	2.479641e+00	4.980317e+00
5.065978386381748e-06	4.600539e+00	2.480549e+00	4.980011e+00
5.066978386381749e-06	4.600443e+00	2.481365e+00	4.979736e+00
5.067978386381748e-06	4.600357e+00	2.482098e+00	4.979489e+00
5.068978386381749e-06	4.600281e+00	2.482758e+00	4.979269e+00
5.069978386381748e-06	4.600212e+00	2.483353e+00	4.979070e+00
5.070978386381748e-06	4.600151e+00	2.483887e+00	4.978892e+00
5.071978386381748e-06	4.600096e+00	2.484367e+00	4.978733e+00
5.072978386381748e-06	4.600046e+00	2.484798e+00	4.978590e+00
5.073978386381749e-06	4.600002e+00	2.485184e+00	4.978462e+00
5.074978386381748e-06	4.599962e+00	2.485535e+00	4.978347e+00
5.075978386381749e-06	4.599925e+00	2.485847e+00	4.978244e+00
5.076978386381748e-06	4.599894e+00	2.486130e+00	4.978151e+00
5.077978386381748e-06	4.599865e+00	2.486385e+00	4.978068e+00
5.078978386381749e-06	4.599839e+00	2.486614e+00	4.977993e+00
5.079978386381748e-06	4.599816e+00	2.486820e+00	4.977927e+00
5.080978386381749e-06	4.599795e+00	2.487007e+00	4.977867e+00
5.081978386381748e-06	4.599776e+00	2.487171e+00	4.977813e+00
5.082978386381748e-06	4.599760e+00	2.487320e+00	4.977764e+00
5.083978386381749e-06	4.599744e+00	2.487457e+00	4.977721e+00
5.084978386381748e-06	4.599731e+00	2.487579e+00	4.977682e+00
5.085978386381749e-06	4.599719e+00	2.487686e+00	4.977647e+00
5.086978386381748e-06	4.599709e+00	2.487785e+00	4.977616e+00
5.087978386381749e-06	4.599699e+00	2.487873e+00	4.977588e+00
5.088978386381748e-06	4.599690e+00	2.487953e+00	4.977563e+00
5.089978386381748e-06	4.599682e+00	2.488022e+00	4.977540e+00
5.090978386381749e-06	4.599675e+00	2.488091e+00	4.977520e+00
5.091978386381748e-06	4.599669e+00	2.488148e+00	4.977502e+00
5.092978386381749e-06	4.599663e+00	2.488197e+00	4.977485e+00
5.093978386381748e-06	4.599658e+00	2.488247e+00	4.977470e+00
5.094978386381748e-06	4.599653e+00	2.488289e+00	4.977458e+00
5.095978386381749e-06	4.599649e+00	2.488327e+00	4.977446e+00
5.096978386381748e-06	4.599646e+00	2.488361e+00	4.977435e+00
5.097978386381749e-06	4.599642e+00	2.488392e+00	4.977426e+00
5.098978386381748e-06	4.599639e+00	2.488419e+00	4.977417e+00
5.099978386381748e-06	4.599636e+00	2.488445e+00	4.977409e+00
5.100978386381749e-06	4.599634e+00	2.488468e+00	4.977403e+00
5.101978386381748e-06	4.599632e+00	2.488487e+00	4.977396e+00
5.102978386381749e-06	4.599630e+00	2.488506e+00	4.977391e+00
5.103978386381748e-06	4.599629e+00	2.488522e+00	4.977386e+00
5.104978386381749e-06	4.599627e+00	2.488537e+00	4.977382e+00
5.105978386381748e-06	4.599625e+00	2.488548e+00	4.977377e+00
5.106978386381748e-06	4.599624e+00	2.488564e+00	4.977374e+00
5.107978386381749e-06	4.599623e+00	2.488571e+00	4.977371e+00
5.108978386381748e-06	4.599622e+00	2.488583e+00	4.977368e+00
5.109978386381749e-06	4.599621e+00	2.488590e+00	4.977365e+00
5.110978386381748e-06	4.599620e+00	2.488598e+00	4.977363e+00
5.111978386381748e-06	4.599620e+00	2.488605e+00	4.977361e+00
5.112978386381749e-06	4.599619e+00	2.488613e+00	4.977359e+00
5.113978386381748e-06	4.599618e+00	2.488617e+00	4.977357e+00
5.114978386381749e-06	4.599618e+00	2.488625e+00	4.977356e+00
5.115978386381748e-06	4.599618e+00	2.488628e+00	4.977355e+00
5.116978386381749e-06	4.599617e+00	2.488632e+00	4.977353e+00
5.117978386381749e-06	4.599616e+00	2.488636e+00	4.977352e+00
5.118978386381748e-06	4.599616e+00	2.488640e+00	4.977351e+00
5.119978386381749e-06	4.599616e+00	2.488644e+00	4.977350e+00
5.120978386381748e-06	4.599616e+00	2.488647e+00	4.977349e+00
5.121978386381749e-06	4.599616e+00	2.488647e+00	4.977349e+00
5.122978386381748e-06	4.599615e+00	2.488651e+00	4.977348e+00
5.123978386381748e-06	4.599615e+00	2.488651e+00	4.977347e+00
5.124978386381749e-06	4.599615e+00	2.488655e+00	4.977347e+00
5.125978386381748e-06	4.599615e+00	2.488655e+00	4.977346e+00
5.126978386381749e-06	4.599615e+00	2.488659e+00	4.977346e+00
5.127978386381748e-06	4.599615e+00	2.488659e+00	4.977346e+00
5.128978386381749e-06	4.599614e+00	2.488659e+00	4.977345e+00
5.129978386381749e-06	4.599615e+00	2.488663e+00	4.977345e+00
5.130978386381748e-06	4.599615e+00	2.488663e+00	4.977345e+00
5.131978386381749e-06	4.599614e+00	2.488663e+00	4.977345e+00
5.132978386381748e-06	4.599615e+00	2.488663e+00	4.977345e+00
5.133978386381749e-06	4.599614e+00	2.488663e+00	4.977345e+00
5.134978386381749e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.135978386381748e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.136978386381749e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.137978386381748e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.138978386381749e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.139978386381749e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.140978386381748e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.141978386381749e-06	4.599614e+00	2.488667e+00	4.977344e+00
5.142978386381748e-06	4.599614e+00	2.488670e+00	4.977344e+00
5.143978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.144978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.145978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.146978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.147978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.148978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.149978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.150978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.151978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.152978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.153978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.154978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.155978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.156978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.157978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.158978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.159978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.160978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.161978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.162978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.163978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.164978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.165978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.166978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.167978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.168978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.169978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.170978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.171978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.172978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.173978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.174978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.175978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.176978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.177978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.178978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.179978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.180978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.181978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.182978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.183978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.184978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.185978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.186978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.187978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.188978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.189978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.191978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.193978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.195978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.197978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.199978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.201978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.203978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.205978386381748e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.207978386381749e-06	4.599614e+00	2.488670e+00	4.977343e+00
5.210978386381748e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.213978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.214978386381749e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.215200000000000e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.215643227236502e-06	4.599613e+00	2.488670e+00	4.977343e+00
5.216200000000000e-06	4.599614e+00	2.488670e+00	4.977346e+00
5.216255677276350e-06	4.599654e+00	2.488670e+00	4.977463e+00
5.216367031829049e-06	4.599742e+00	2.488674e+00	4.977727e+00
5.216589740934448e-06	4.599931e+00	2.488682e+00	4.978284e+00
5.217035159145246e-06	4.600294e+00	2.488716e+00	4.979343e+00
5.217925995566842e-06	4.600958e+00	2.488842e+00	4.981263e+00
5.218925995566843e-06	4.601615e+00	2.489040e+00	4.983160e+00
5.219925995566842e-06	4.602174e+00	2.489296e+00	4.984770e+00
5.220925995566842e-06	4.602632e+00	2.489594e+00	4.986087e+00
5.221925995566842e-06	4.603007e+00	2.489914e+00	4.987165e+00
5.222100000000000e-06	4.603060e+00	2.489971e+00	4.987318e+00
5.222448008866315e-06	4.603142e+00	2.490089e+00	4.987555e+00
5.223100000000000e-06	4.603272e+00	2.490307e+00	4.987926e+00
5.223165199113368e-06	4.603233e+00	2.490330e+00	4.987808e+00
5.223295597340105e-06	4.603143e+00	2.490368e+00	4.987536e+00
5.223556393793579e-06	4.602944e+00	2.490440e+00	4.986948e+00
5.224077986700527e-06	4.602536e+00	2.490555e+00	4.985756e+00
5.225077986700526e-06	4.601727e+00	2.490692e+00	4.983414e+00
5.226077986700526e-06	4.600864e+00	2.490726e+00	4.980918e+00
5.227077986700527e-06	4.599899e+00	2.490643e+00	4.978126e+00
5.228077986700526e-06	4.598759e+00	2.490433e+00	4.974817e+00
5.229077986700527e-06	4.597300e+00	2.490074e+00	4.970582e+00
5.230077986700526e-06	4.595198e+00	2.489529e+00	4.964476e+00
5.231077986700527e-06	4.591357e+00	2.488647e+00	4.953291e+00
5.232077986700527e-06	4.575427e+00	2.486584e+00	4.906597e+00
5.233077986700526e-06	4.536780e+00	2.482491e+00	4.793161e+00
5.233202986700526e-06	4.528071e+00	2.481556e+00	4.767674e+00
5.233452986700526e-06	4.504993e+00	2.478687e+00	4.700394e+00
5.233952986700526e-06	4.451276e+00	2.470036e+00	4.544392e+00
5.234952986700527e-06	4.305720e+00	2.444283e+00	4.121707e+00
5.235466183526778e-06	4.204178e+00	2.425003e+00	3.827544e+00
5.235864490384339e-06	4.131308e+00	2.405270e+00	3.619369e+00
5.236233965345322e-06	4.072448e+00	2.384369e+00	3.452425e+00
5.236518163005563e-06	4.003616e+00	2.366405e+00	3.253448e+00
5.236798760579872e-06	3.892598e+00	2.345261e+00	2.930650e+00
5.237195097910083e-06	3.636725e+00	2.306797e+00	2.186917e+00
5.237593738276303e-06	3.175632e+00	2.249130e+00	8.529339e-01
5.238129788952300e-06	2.070547e+00	2.120529e+00	-2.306896e+00
5.238682220991863e-06	4.152718e-01	1.930222e+00	-6.996522e+00
5.238696419452213e-06	3.609314e-01	1.923870e+00	-7.149173e+00
5.238781610214315e-06	-1.751328e-02	1.879257e+00	-8.205055e+00
5.238782617155199e-06	-2.212143e-02	1.878712e+00	-8.217885e+00
5.238784631036966e-06	-3.145599e-02	1.877609e+00	-8.243864e+00
5.238788658800499e-06	-5.012512e-02	1.875389e+00	-8.295784e+00
5.238793199050904e-06	-7.109833e-02	1.872871e+00	-8.354075e+00
5.238798042200136e-06	-9.336090e-02	1.870152e+00	-8.415860e+00
5.238804045065193e-06	-1.207962e-01	1.866718e+00	-8.491925e+00
5.238810849244845e-06	-1.517181e-01	1.862732e+00	-8.577530e+00
5.238831297805594e-06	-2.431335e-01	1.850323e+00	-8.829721e+00
5.238832437839168e-06	-2.469521e-01	1.849609e+00	-8.839853e+00
5.238834717906316e-06	-2.513771e-01	1.848167e+00	-8.850527e+00
5.238839278040612e-06	-2.563934e-01	1.845276e+00	-8.860222e+00
5.238848398309204e-06	-2.627563e-01	1.839485e+00	-8.868403e+00
5.238866638846388e-06	-2.700996e-01	1.827881e+00	-8.868513e+00
5.238903119920756e-06	-2.742500e-01	1.804764e+00	-8.836779e+00
5.238976082069492e-06	-2.719536e-01	1.759205e+00	-8.741555e+00
5.239118255634011e-06	-2.627449e-01	1.673244e+00	-8.542957e+00
5.239402602763050e-06	-2.432365e-01	1.512207e+00	-8.146653e+00
5.239971297021126e-06	-2.061119e-01	1.220963e+00	-7.371446e+00
5.240572438160829e-06	-1.709137e-01	9.511833e-01	-6.579704e+00
5.241117007580764e-06	-1.434097e-01	7.433128e-01	-5.892624e+00
5.241706012900215e-06	-1.181488e-01	5.540314e-01	-5.182689e+00
5.242265662873466e-06	-9.801102e-02	4.042625e-01	-4.540326e+00
5.242853671690966e-06	-8.054352e-02	2.755394e-01	-3.900766e+00
5.243416670397637e-06	-6.697845e-02	1.765709e-01	-3.324110e+00
5.243998902298441e-06	-5.585098e-02	9.654999e-02	-2.767470e+00
5.244564755281315e-06	-4.748917e-02	3.767014e-02	-2.268493e+00
5.245144743042297e-06	-4.108810e-02	-5.897522e-03	-1.804692e+00
5.245713086519370e-06	-3.659439e-02	-3.475189e-02	-1.403621e+00
5.246291105802523e-06	-3.348541e-02	-5.260468e-02	-1.058750e+00
5.246860902892819e-06	-3.150177e-02	-6.153107e-02	-7.851022e-01
5.247437543317478e-06	-3.012085e-02	-6.489182e-02	-5.687824e-01
5.247915896055753e-06	-2.877045e-02	-6.636429e-02	-4.246620e-01
5.248097750292842e-06	-2.816772e-02	-6.769943e-02	-3.787637e-01
5.248220004107334e-06	-2.783203e-02	-6.896973e-02	-3.518022e-01
5.248341622016640e-06	-2.753448e-02	-7.006836e-02	-3.270185e-01
5.248471499463783e-06	-2.722931e-02	-7.107544e-02	-3.023397e-01
5.248595654583251e-06	-2.696609e-02	-7.189560e-02	-2.804185e-01
5.248729119978831e-06	-2.669144e-02	-7.263565e-02	-2.585734e-01
5.248871659679038e-06	-2.642441e-02	-7.328033e-02	-2.370609e-01
5.249027169627691e-06	-2.615356e-02	-7.382202e-02	-2.155763e-01
5.249205460702485e-06	-2.587128e-02	-7.425690e-02	-1.933082e-01
5.249414307234771e-06	-2.557373e-02	-7.454300e-02	-1.701050e-01
5.249671023240205e-06	-2.525330e-02	-7.460403e-02	-1.454105e-01
5.250003295717319e-06	-2.490997e-02	-7.428741e-02	-1.188116e-01
5.250460571561947e-06	-2.452850e-02	-7.329178e-02	-9.030243e-02
5.251140479025776e-06	-2.410889e-02	-7.105255e-02	-5.955371e-02
5.251848645322341e-06	-2.381516e-02	-6.811905e-02	-3.811781e-02
5.252686782534125e-06	-2.361298e-02	-6.420517e-02	-2.266423e-02
5.253686782534125e-06	-2.349854e-02	-5.936813e-02	-1.206411e-02
5.254686782534125e-06	-2.347565e-02	-5.460358e-02	-6.370306e-03
5.255686782534125e-06	-2.351761e-02	-5.006790e-02	-3.487121e-03
5.256686782534125e-06	-2.360153e-02	-4.582977e-02	-2.049415e-03
5.257686782534125e-06	-2.371216e-02	-4.191589e-02	-1.346229e-03
5.258686782534125e-06	-2.384186e-02	-3.832245e-02	-1.010492e-03
5.259686782534125e-06	-2.398300e-02	-3.502655e-02	-8.535993e-04
5.260686782534125e-06	-2.411652e-02	-3.201675e-02	-7.798566e-04
5.261686782534125e-06	-2.426147e-02	-2.926254e-02	-7.416570e-04
5.262686782534125e-06	-2.440262e-02	-2.674484e-02	-7.159348e-04
5.263686782534125e-06	-2.453995e-02	-2.444839e-02	-6.922349e-04
5.264686782534125e-06	-2.466965e-02	-2.235031e-02	-6.662320e-04
5.265686782534125e-06	-2.478790e-02	-2.043152e-02	-6.367230e-04
5.266686782534125e-06	-2.490234e-02	-1.868057e-02	-6.037728e-04
5.267686782534125e-06	-2.501297e-02	-1.707840e-02	-5.681133e-04
5.268686782534125e-06	-2.510834e-02	-1.561737e-02	-5.303257e-04
5.269686782534125e-06	-2.519989e-02	-1.428223e-02	-4.914030e-04
5.270686782534125e-06	-2.528000e-02	-1.306152e-02	-4.522610e-04
5.271686782534125e-06	-2.536011e-02	-1.194382e-02	-4.134504e-04
5.272686782534125e-06	-2.542496e-02	-1.092148e-02	-3.755258e-04
5.273686782534125e-06	-2.548599e-02	-9.983063e-03	-3.387556e-04
5.274686782534125e-06	-2.553940e-02	-9.128571e-03	-3.030807e-04
5.275686782534125e-06	-2.558899e-02	-8.342743e-03	-2.688308e-04
5.276686782534125e-06	-2.563095e-02	-7.625580e-03	-2.361152e-04
5.277686782534125e-06	-2.566147e-02	-6.973267e-03	-2.050871e-04
5.278686782534125e-06	-2.568817e-02	-6.370544e-03	-1.757316e-04
5.279686782534125e-06	-2.571106e-02	-5.821228e-03	-1.481136e-04
5.280686782534125e-06	-2.573013e-02	-5.321503e-03	-1.221540e-04
5.281686782534125e-06	-2.574921e-02	-4.859924e-03	-9.787059e-05
5.282686782534125e-06	-2.575302e-02	-4.440308e-03	-7.515092e-05
5.283686782534125e-06	-2.576065e-02	-4.055023e-03	-5.398844e-05
5.284686782534126e-06	-2.576447e-02	-3.700256e-03	-3.425504e-05
5.285686782534125e-06	-2.576447e-02	-3.379822e-03	-1.593330e-05
5.286686782534125e-06	-2.576065e-02	-3.082275e-03	1.110093e-06
5.287686782534125e-06	-2.575302e-02	-2.811432e-03	1.689546e-05
5.288686782534125e-06	-2.574158e-02	-2.563477e-03	3.155496e-05
5.289686782534125e-06	-2.573395e-02	-2.338409e-03	4.510711e-05
5.290686782534125e-06	-2.571869e-02	-2.128601e-03	5.767925e-05
5.291686782534125e-06	-2.569962e-02	-1.941681e-03	6.928563e-05
5.292686782534125e-06	-2.568436e-02	-1.766205e-03	8.004680e-05
5.293686782534125e-06	-2.566147e-02	-1.609802e-03	8.997150e-05
5.294686782534125e-06	-2.564240e-02	-1.461029e-03	9.917268e-05
5.295686782534125e-06	-2.561569e-02	-1.327515e-03	1.076532e-04
5.296686782534125e-06	-2.558899e-02	-1.205444e-03	1.155182e-04
5.297686782534125e-06	-2.556229e-02	-1.094818e-03	1.227648e-04
5.298686782534125e-06	-2.553940e-02	-9.918213e-04	1.294907e-04
5.299686782534125e-06	-2.550507e-02	-9.002686e-04	1.356875e-04
5.300686782534125e-06	-2.547836e-02	-8.125305e-04	1.414459e-04
5.301686782534126e-06	-2.544785e-02	-7.362366e-04	1.467527e-04
5.302686782534125e-06	-2.541351e-02	-6.637573e-04	1.516921e-04
5.303686782534125e-06	-2.538300e-02	-5.989075e-04	1.562468e-04
5.304686782534125e-06	-2.534866e-02	-5.378723e-04	1.604949e-04
5.305686782534125e-06	-2.531815e-02	-4.806519e-04	1.644155e-04
5.306686782534125e-06	-2.528381e-02	-4.310608e-04	1.680816e-04
5.307686782534125e-06	-2.524567e-02	-3.852844e-04	1.714692e-04
5.308686782534125e-06	-2.521133e-02	-3.433228e-04	1.746466e-04
5.309686782534125e-06	-2.517319e-02	-3.051758e-04	1.775871e-04
5.310686782534125e-06	-2.513885e-02	-2.670288e-04	1.803550e-04
5.311686782534125e-06	-2.509689e-02	-2.365112e-04	1.829216e-04
5.312686782534125e-06	-2.505493e-02	-2.059937e-04	1.853474e-04
