time	V(N021,Vo_led7)	V(Vcc_led,Vi_led7)	I(D28)
5.016506195112903e-06	5.160854e+00	3.391266e-01	1.245896e+01
5.016540246115411e-06	5.186995e+00	3.566284e-01	1.242116e+01
5.016564113034814e-06	5.193501e+00	3.687668e-01	1.236137e+01
5.016591719127927e-06	5.196486e+00	3.826447e-01	1.228085e+01
5.016622911703708e-06	5.198534e+00	3.981323e-01	1.218851e+01
5.016660545446122e-06	5.200612e+00	4.164848e-01	1.208009e+01
5.016735812930953e-06	5.205485e+00	4.521828e-01	1.187716e+01
5.016863914394866e-06	5.215887e+00	5.103912e-01	1.156519e+01
5.017062459506847e-06	5.234622e+00	5.956078e-01	1.113694e+01
5.017260308099642e-06	5.255311e+00	6.752396e-01	1.076063e+01
5.017428649273794e-06	5.277408e+00	7.387962e-01	1.048546e+01
5.017572725202541e-06	5.302798e+00	7.902412e-01	1.028961e+01
5.017718731825909e-06	5.332541e+00	8.399734e-01	1.011847e+01
5.017853552066373e-06	5.359817e+00	8.837280e-01	9.972566e+00
5.018065936704365e-06	5.400147e+00	9.489098e-01	9.755051e+00
5.018314272738832e-06	5.437601e+00	1.019657e+00	9.498240e+00
5.018686288761428e-06	5.466768e+00	1.115726e+00	9.076607e+00
5.019031848885307e-06	5.469738e+00	1.195324e+00	8.652402e+00
5.019293482744683e-06	5.463566e+00	1.247948e+00	8.340199e+00
5.019647365475294e-06	5.454383e+00	1.309772e+00	7.975523e+00
5.020031216671623e-06	5.445106e+00	1.367058e+00	7.700290e+00
5.020758548164171e-06	5.428925e+00	1.458065e+00	7.450589e+00
5.021709928464015e-06	5.410058e+00	1.558804e+00	7.338046e+00
5.022709928464015e-06	5.392965e+00	1.648056e+00	7.288204e+00
5.023709928464015e-06	5.378550e+00	1.722992e+00	7.246082e+00
5.024709928464015e-06	5.366468e+00	1.785740e+00	7.210727e+00
5.025709928464015e-06	5.356364e+00	1.838280e+00	7.181159e+00
5.026709928464015e-06	5.347923e+00	1.882275e+00	7.156462e+00
5.027709928464015e-06	5.340876e+00	1.919113e+00	7.135848e+00
5.028709928464015e-06	5.334997e+00	1.949963e+00	7.118651e+00
5.029709928464015e-06	5.330096e+00	1.975803e+00	7.104313e+00
5.030709928464015e-06	5.326009e+00	1.997452e+00	7.092363e+00
5.031709928464015e-06	5.322605e+00	2.015587e+00	7.082408e+00
5.032709928464015e-06	5.319770e+00	2.030781e+00	7.074118e+00
5.033709928464015e-06	5.317411e+00	2.043518e+00	7.067218e+00
5.034709928464015e-06	5.315447e+00	2.054192e+00	7.061478e+00
5.035709928464015e-06	5.313815e+00	2.063137e+00	7.056705e+00
5.036709928464015e-06	5.312458e+00	2.070641e+00	7.052738e+00
5.037709928464015e-06	5.311332e+00	2.076935e+00	7.049444e+00
5.038709928464015e-06	5.310396e+00	2.082214e+00	7.046710e+00
5.039709928464015e-06	5.309621e+00	2.086647e+00	7.044442e+00
5.040709928464015e-06	5.308978e+00	2.090363e+00	7.042563e+00
5.041709928464015e-06	5.308446e+00	2.093487e+00	7.041009e+00
5.042709928464015e-06	5.308007e+00	2.096111e+00	7.039723e+00
5.043709928464015e-06	5.307643e+00	2.098312e+00	7.038661e+00
5.044709928464015e-06	5.307344e+00	2.100166e+00	7.037785e+00
5.045709928464015e-06	5.307097e+00	2.101723e+00	7.037064e+00
5.046709928464015e-06	5.306894e+00	2.103035e+00	7.036470e+00
5.047709928464015e-06	5.306728e+00	2.104137e+00	7.035984e+00
5.048709928464015e-06	5.306591e+00	2.105064e+00	7.035585e+00
5.049709928464015e-06	5.306480e+00	2.105850e+00	7.035260e+00
5.050709928464015e-06	5.306389e+00	2.106510e+00	7.034996e+00
5.051709928464015e-06	5.306316e+00	2.107067e+00	7.034781e+00
5.052709928464015e-06	5.306257e+00	2.107536e+00	7.034607e+00
5.053709928464015e-06	5.306209e+00	2.107937e+00	7.034467e+00
5.054709928464015e-06	5.306170e+00	2.108273e+00	7.034356e+00
5.055709928464015e-06	5.306140e+00	2.108555e+00	7.034267e+00
5.056709928464015e-06	5.306116e+00	2.108795e+00	7.034197e+00
5.057709928464015e-06	5.306098e+00	2.109001e+00	7.034142e+00
5.058709928464015e-06	5.306083e+00	2.109177e+00	7.034101e+00
5.059709928464015e-06	5.306072e+00	2.109325e+00	7.034069e+00
5.060709928464015e-06	5.306064e+00	2.109451e+00	7.034045e+00
5.061709928464015e-06	5.306058e+00	2.109558e+00	7.034028e+00
5.062709928464015e-06	5.306054e+00	2.109650e+00	7.034017e+00
5.063709928464015e-06	5.306052e+00	2.109726e+00	7.034009e+00
5.064709928464015e-06	5.306051e+00	2.109795e+00	7.034005e+00
5.065709928464015e-06	5.306050e+00	2.109848e+00	7.034004e+00
5.066709928464015e-06	5.306050e+00	2.109901e+00	7.034005e+00
5.067709928464015e-06	5.306051e+00	2.109943e+00	7.034007e+00
5.068709928464015e-06	5.306053e+00	2.109978e+00	7.034010e+00
5.069709928464015e-06	5.306054e+00	2.110012e+00	7.034015e+00
5.070709928464015e-06	5.306056e+00	2.110039e+00	7.034019e+00
5.071709928464015e-06	5.306057e+00	2.110062e+00	7.034025e+00
5.072709928464015e-06	5.306059e+00	2.110085e+00	7.034030e+00
5.073709928464015e-06	5.306061e+00	2.110100e+00	7.034036e+00
5.074709928464015e-06	5.306063e+00	2.110115e+00	7.034041e+00
5.075709928464015e-06	5.306065e+00	2.110130e+00	7.034047e+00
5.076709928464015e-06	5.306067e+00	2.110142e+00	7.034052e+00
5.077709928464015e-06	5.306069e+00	2.110153e+00	7.034058e+00
5.078709928464015e-06	5.306070e+00	2.110161e+00	7.034063e+00
5.079709928464015e-06	5.306072e+00	2.110168e+00	7.034068e+00
5.080709928464015e-06	5.306073e+00	2.110176e+00	7.034072e+00
5.081709928464015e-06	5.306075e+00	2.110184e+00	7.034077e+00
5.082709928464015e-06	5.306076e+00	2.110188e+00	7.034081e+00
5.083709928464015e-06	5.306077e+00	2.110195e+00	7.034084e+00
5.084709928464015e-06	5.306079e+00	2.110199e+00	7.034088e+00
5.085709928464015e-06	5.306080e+00	2.110203e+00	7.034091e+00
5.086709928464015e-06	5.306081e+00	2.110207e+00	7.034095e+00
5.087709928464015e-06	5.306082e+00	2.110210e+00	7.034098e+00
5.088709928464015e-06	5.306084e+00	2.110210e+00	7.034101e+00
5.089709928464015e-06	5.306084e+00	2.110214e+00	7.034103e+00
5.090709928464015e-06	5.306085e+00	2.110218e+00	7.034105e+00
5.091709928464015e-06	5.306086e+00	2.110218e+00	7.034108e+00
5.092709928464015e-06	5.306086e+00	2.110222e+00	7.034110e+00
5.093709928464015e-06	5.306087e+00	2.110222e+00	7.034111e+00
5.094709928464015e-06	5.306087e+00	2.110226e+00	7.034113e+00
5.095709928464015e-06	5.306088e+00	2.110226e+00	7.034115e+00
5.096709928464015e-06	5.306089e+00	2.110226e+00	7.034116e+00
5.097709928464015e-06	5.306089e+00	2.110229e+00	7.034118e+00
5.098709928464015e-06	5.306090e+00	2.110229e+00	7.034119e+00
5.099709928464015e-06	5.306090e+00	2.110229e+00	7.034120e+00
5.100709928464015e-06	5.306090e+00	2.110229e+00	7.034121e+00
5.101709928464015e-06	5.306091e+00	2.110233e+00	7.034122e+00
5.102709928464016e-06	5.306091e+00	2.110233e+00	7.034123e+00
5.103709928464015e-06	5.306091e+00	2.110233e+00	7.034124e+00
5.104709928464015e-06	5.306091e+00	2.110233e+00	7.034125e+00
5.105709928464015e-06	5.306091e+00	2.110233e+00	7.034125e+00
5.106709928464015e-06	5.306092e+00	2.110233e+00	7.034126e+00
5.107709928464015e-06	5.306093e+00	2.110233e+00	7.034127e+00
5.108709928464015e-06	5.306092e+00	2.110237e+00	7.034127e+00
5.109709928464015e-06	5.306093e+00	2.110237e+00	7.034128e+00
5.110709928464015e-06	5.306093e+00	2.110237e+00	7.034128e+00
5.111709928464015e-06	5.306093e+00	2.110237e+00	7.034129e+00
5.112709928464015e-06	5.306093e+00	2.110237e+00	7.034129e+00
5.113709928464015e-06	5.306093e+00	2.110237e+00	7.034130e+00
5.114709928464015e-06	5.306093e+00	2.110237e+00	7.034130e+00
5.115709928464015e-06	5.306093e+00	2.110237e+00	7.034130e+00
5.116709928464015e-06	5.306094e+00	2.110237e+00	7.034131e+00
5.117709928464015e-06	5.306093e+00	2.110237e+00	7.034131e+00
5.118709928464015e-06	5.306094e+00	2.110237e+00	7.034131e+00
5.119709928464016e-06	5.306094e+00	2.110237e+00	7.034131e+00
5.120709928464015e-06	5.306094e+00	2.110237e+00	7.034132e+00
5.121709928464015e-06	5.306094e+00	2.110237e+00	7.034132e+00
5.122709928464015e-06	5.306094e+00	2.110237e+00	7.034132e+00
5.123709928464015e-06	5.306094e+00	2.110237e+00	7.034132e+00
5.124709928464015e-06	5.306094e+00	2.110237e+00	7.034132e+00
5.125709928464015e-06	5.306094e+00	2.110241e+00	7.034132e+00
5.126709928464015e-06	5.306094e+00	2.110241e+00	7.034132e+00
5.127709928464015e-06	5.306094e+00	2.110241e+00	7.034132e+00
5.128709928464015e-06	5.306094e+00	2.110241e+00	7.034132e+00
5.129709928464015e-06	5.306094e+00	2.110241e+00	7.034132e+00
5.130709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.131709928464016e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.132709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.133709928464015e-06	5.306095e+00	2.110241e+00	7.034133e+00
5.134709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.135709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.136709928464016e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.137709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.138709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.139709928464015e-06	5.306095e+00	2.110241e+00	7.034133e+00
5.140709928464015e-06	5.306095e+00	2.110241e+00	7.034133e+00
5.141709928464016e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.142709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.143709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.144709928464015e-06	5.306095e+00	2.110241e+00	7.034133e+00
5.145709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.146709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.147709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.148709928464016e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.149709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.150709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.151709928464015e-06	5.306094e+00	2.110241e+00	7.034133e+00
5.152709928464015e-06	5.306095e+00	2.110241e+00	7.034133e+00
5.153709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.154709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.155709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.156709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.157709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.158709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.159709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.160709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.161709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.162709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.163709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.164709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.165709928464016e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.166709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.167709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.168709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.169709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.170709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.171709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.172709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.173709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.174709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.175709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.176709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.177709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.178709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.179709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.180709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.181709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.182709928464016e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.183709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.184709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.185709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.186709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.187709928464016e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.188709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.189709928464016e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.190709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.191709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.192709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.193709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.194709928464016e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.195709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.196709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.197709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.198709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.199709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.200709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.201709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.202709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.203709928464015e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.204709928464016e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.205709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.206709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.207709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.208709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.209709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.210709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.211709928464016e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.212709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.213709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.214709928464015e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.215200000000000e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.215219856928031e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.215259570784092e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.215338998496216e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.215497853920461e-06	5.306095e+00	2.110241e+00	7.034134e+00
5.215815564768955e-06	5.306094e+00	2.110241e+00	7.034134e+00
5.216200000000000e-06	5.306094e+00	2.110241e+00	7.034132e+00
5.216238443523105e-06	5.306124e+00	2.110241e+00	7.034222e+00
5.216315330569314e-06	5.306192e+00	2.110241e+00	7.034425e+00
5.216469104661732e-06	5.306340e+00	2.110245e+00	7.034867e+00
5.216776652846568e-06	5.306635e+00	2.110268e+00	7.035736e+00
5.217391749216241e-06	5.307184e+00	2.110336e+00	7.037345e+00
5.218391749216241e-06	5.307985e+00	2.110519e+00	7.039690e+00
5.219391749216242e-06	5.308679e+00	2.110756e+00	7.041720e+00
5.220391749216241e-06	5.309258e+00	2.111038e+00	7.043409e+00
5.221391749216242e-06	5.309726e+00	2.111347e+00	7.044779e+00
5.222100000000000e-06	5.309974e+00	2.111572e+00	7.045502e+00
5.223100000000000e-06	5.310230e+00	2.111881e+00	7.046249e+00
5.223200000000000e-06	5.310155e+00	2.111912e+00	7.046024e+00
5.223400000000000e-06	5.309988e+00	2.111961e+00	7.045525e+00
5.223800000000000e-06	5.309630e+00	2.112045e+00	7.044469e+00
5.224600000000000e-06	5.308894e+00	2.112141e+00	7.042310e+00
5.225600000000000e-06	5.307926e+00	2.112152e+00	7.039478e+00
5.226600000000000e-06	5.306866e+00	2.112041e+00	7.036372e+00
5.227600000000000e-06	5.305640e+00	2.111805e+00	7.032772e+00
5.228600000000000e-06	5.304118e+00	2.111435e+00	7.028305e+00
5.229600000000000e-06	5.302034e+00	2.110889e+00	7.022187e+00
5.230600000000000e-06	5.298646e+00	2.110081e+00	7.012228e+00
5.231600000000000e-06	5.288494e+00	2.108543e+00	6.982322e+00
5.232600000000000e-06	5.249929e+00	2.104176e+00	6.868574e+00
5.233600000000000e-06	5.165179e+00	2.092743e+00	6.619302e+00
5.234600000000000e-06	5.012064e+00	2.069847e+00	6.169405e+00
5.235264604449668e-06	4.861229e+00	2.044697e+00	5.727458e+00
5.235676968994837e-06	4.778837e+00	2.023445e+00	5.488690e+00
5.236049902756905e-06	4.709790e+00	2.001057e+00	5.288592e+00
5.236447980600933e-06	4.588455e+00	1.973660e+00	4.932766e+00
5.236826012392783e-06	4.380865e+00	1.940346e+00	4.323537e+00
5.237305361733592e-06	3.896721e+00	1.879391e+00	2.906249e+00
5.237779565343777e-06	3.009237e+00	1.780159e+00	3.292714e-01
5.238328061497434e-06	1.463755e+00	1.612438e+00	-4.127964e+00
5.238391045578583e-06	1.225960e+00	1.586411e+00	-4.807768e+00
5.238517013740880e-06	6.656914e-01	1.524559e+00	-6.400238e+00
5.238548505781454e-06	5.163956e-01	1.507973e+00	-6.823059e+00
5.238611489862603e-06	2.028580e-01	1.472893e+00	-7.708510e+00
5.238622359429411e-06	1.474342e-01	1.466652e+00	-7.864738e+00
5.238644098563028e-06	3.418732e-02	1.453815e+00	-8.183328e+00
5.238663565148299e-06	-6.799698e-02	1.442108e+00	-8.470387e+00
5.238676249422986e-06	-1.344986e-01	1.434273e+00	-8.656758e+00
5.238685546852837e-06	-1.816940e-01	1.428352e+00	-8.788485e+00
5.238694579116034e-06	-2.234306e-01	1.422466e+00	-8.903992e+00
5.238695881851441e-06	-2.272377e-01	1.421604e+00	-8.913937e+00
5.238698487322253e-06	-2.305984e-01	1.419872e+00	-8.920903e+00
5.238703698263879e-06	-2.354088e-01	1.416397e+00	-8.929028e+00
5.238714120147130e-06	-2.425423e-01	1.409443e+00	-8.937843e+00
5.238734963913630e-06	-2.503166e-01	1.395546e+00	-8.936035e+00
5.238776651446632e-06	-2.531700e-01	1.367962e+00	-8.894068e+00
5.239001106378193e-06	-2.372932e-01	1.226334e+00	-8.576721e+00
5.239293832999965e-06	-2.139130e-01	1.058826e+00	-8.161654e+00
5.239879286243510e-06	-1.707458e-01	7.636337e-01	-7.356412e+00
5.240482757913679e-06	-1.321487e-01	5.058289e-01	-6.561333e+00
5.241024628566210e-06	-1.034050e-01	3.169479e-01	-5.883289e+00
5.241610382043046e-06	-7.804871e-02	1.524925e-01	-5.187913e+00
5.242170932258957e-06	-5.852890e-02	2.767563e-02	-4.557610e+00
5.242759258718016e-06	-4.244232e-02	-7.342148e-02	-3.933358e+00
5.243322932125678e-06	-3.059387e-02	-1.460114e-01	-3.371583e+00
5.243904580119835e-06	-2.072906e-02	-2.027702e-01	-2.824918e+00
5.244211305842812e-06	-1.580048e-02	-2.280159e-01	-2.548394e+00
5.244242427261983e-06	-1.532745e-02	-2.304764e-01	-2.521182e+00
5.244255466007456e-06	-1.514816e-02	-2.315140e-01	-2.509979e+00
5.244267646093331e-06	-1.498795e-02	-2.324753e-01	-2.499540e+00
5.244277736309391e-06	-1.485062e-02	-2.332611e-01	-2.490903e+00
5.244288331152061e-06	-1.470947e-02	-2.340851e-01	-2.481855e+00
5.244300933102595e-06	-1.454544e-02	-2.350540e-01	-2.471110e+00
5.244317066341651e-06	-1.433563e-02	-2.362823e-01	-2.457392e+00
5.244342564951829e-06	-1.400757e-02	-2.381935e-01	-2.435792e+00
5.244383970722478e-06	-1.348877e-02	-2.412148e-01	-2.400940e+00
5.244457969278934e-06	-1.259613e-02	-2.463684e-01	-2.339360e+00
5.244594277234353e-06	-1.106644e-02	-2.550659e-01	-2.228298e+00
5.244841286765108e-06	-8.674622e-03	-2.683411e-01	-2.035168e+00
5.245303866720466e-06	-5.214691e-03	-2.863960e-01	-1.699225e+00
5.245939359523115e-06	-2.079010e-03	-3.003502e-01	-1.289621e+00
5.246569781438887e-06	-5.111694e-04	-3.038025e-01	-9.498509e-01
5.247145165889387e-06	-1.907349e-04	-2.993698e-01	-7.045831e-01
5.247700398976419e-06	-6.256104e-04	-2.901001e-01	-5.233182e-01
5.248267706693184e-06	-1.583099e-03	-2.773094e-01	-3.859348e-01
5.248988207808261e-06	-3.215790e-03	-2.584915e-01	-2.627905e-01
5.249836997451217e-06	-5.424500e-03	-2.350159e-01	-1.672608e-01
5.250836997451216e-06	-8.140564e-03	-2.075081e-01	-9.839626e-02
5.251743739359941e-06	-1.055145e-02	-1.837845e-01	-6.121434e-02
5.252469010466194e-06	-1.237106e-02	-1.662064e-01	-4.337696e-02
5.253204009472325e-06	-1.408005e-02	-1.498947e-01	-3.192881e-02
5.253991942292590e-06	-1.576233e-02	-1.340752e-01	-2.393236e-02
5.254991942292589e-06	-1.766968e-02	-1.161919e-01	-1.740762e-02
5.255991942292590e-06	-1.935959e-02	-1.004715e-01	-1.320932e-02
5.256991942292589e-06	-2.084732e-02	-8.682251e-02	-1.047020e-02
5.257991942292590e-06	-2.213669e-02	-7.499695e-02	-8.563939e-03
5.258991942292589e-06	-2.325821e-02	-6.476593e-02	-7.153842e-03
5.259991942292589e-06	-2.423096e-02	-5.592346e-02	-6.056082e-03
5.260991942292590e-06	-2.507019e-02	-4.828644e-02	-5.167836e-03
5.261991942292589e-06	-2.579498e-02	-4.168701e-02	-4.429515e-03
5.262991942292590e-06	-2.642441e-02	-3.599167e-02	-3.804859e-03
5.263991942292589e-06	-2.696609e-02	-3.107071e-02	-3.270431e-03
5.264991942292590e-06	-2.742767e-02	-2.682495e-02	-2.810052e-03
5.265991942292590e-06	-2.782440e-02	-2.315521e-02	-2.411827e-03
5.266991942292589e-06	-2.816391e-02	-1.998901e-02	-2.066531e-03
5.267991942292590e-06	-2.845383e-02	-1.725769e-02	-1.766714e-03
5.268991942292589e-06	-2.870178e-02	-1.489639e-02	-1.506187e-03
5.269991942292590e-06	-2.890778e-02	-1.285553e-02	-1.279713e-03
5.270991942292590e-06	-2.908325e-02	-1.109314e-02	-1.082808e-03
5.271991942292589e-06	-2.922821e-02	-9.574890e-03	-9.116022e-04
5.272991942292590e-06	-2.935028e-02	-8.262634e-03	-7.627455e-04
5.273991942292589e-06	-2.944946e-02	-7.125854e-03	-6.333283e-04
5.274991942292590e-06	-2.952576e-02	-6.149292e-03	-5.208204e-04
5.275991942292589e-06	-2.958679e-02	-5.302429e-03	-4.230200e-04
5.276991942292589e-06	-2.964020e-02	-4.570007e-03	-3.380100e-04
5.277991942292590e-06	-2.967834e-02	-3.940582e-03	-2.641217e-04
5.278991942292589e-06	-2.970505e-02	-3.395081e-03	-1.999024e-04
5.279991942292590e-06	-2.971649e-02	-2.922058e-03	-1.440871e-04
5.280991942292589e-06	-2.972794e-02	-2.517700e-03	-9.557511e-05
5.281991942292590e-06	-2.972794e-02	-2.166748e-03	-5.340860e-05
5.282991942292590e-06	-2.972412e-02	-1.861572e-03	-1.675412e-05
5.283991942292589e-06	-2.971268e-02	-1.602173e-03	1.511317e-05
5.284991942292590e-06	-2.969742e-02	-1.373291e-03	4.282375e-05
5.285991942292589e-06	-2.967834e-02	-1.178741e-03	6.692570e-05
5.286991942292590e-06	-2.965546e-02	-1.007080e-03	8.789556e-05
5.287991942292590e-06	-2.963257e-02	-8.621216e-04	1.061474e-04
5.288991942292589e-06	-2.960205e-02	-7.362366e-04	1.220412e-04
5.289991942292590e-06	-2.957153e-02	-6.256104e-04	1.358894e-04
5.290991942292589e-06	-2.953720e-02	-5.340576e-04	1.479638e-04
5.291991942292590e-06	-2.950668e-02	-4.501343e-04	1.585001e-04
5.292991942292589e-06	-2.946854e-02	-3.814697e-04	1.677032e-04
5.293991942292590e-06	-2.943420e-02	-3.204346e-04	1.757510e-04
5.294991942292590e-06	-2.939224e-02	-2.670288e-04	1.827978e-04
5.295991942292589e-06	-2.935028e-02	-2.212524e-04	1.889775e-04
5.296991942292590e-06	-2.930832e-02	-1.831055e-04	1.944066e-04
5.297991942292589e-06	-2.927017e-02	-1.487732e-04	1.991858e-04
5.298991942292590e-06	-2.922821e-02	-1.182556e-04	2.034029e-04
