2.183898305084746	1.0322695185890118
2.1957627118644067	1.2099254744119619
2.2043851005124164	1.4449670530559722
2.215352778872684	1.8938502233924175
2.229976350019708	2.383555895647439
2.248255813953488	3.0382976152128185
2.26141702798581	3.805265151022089
2.2738470634607806	4.893449110011983
2.2884706346078043	6.128718685553894
2.3038253843121796	7.838261121596252
2.3286854552621206	10.182369135443503
2.3396531336223885	13.47444313674815
2.3579325975561685	17.51524428818583
2.3710938115884903	22.06586364929964
2.3882242806464324	28.42761372085043
2.4018033109972405	38.333097230659654
2.423738667717777	48.71961217537939
2.445674024438313	61.317372092006394
2.4663907502299303	78.44168471946541
2.496856523452897	99.2091489534586
2.522447772960189	124.70967871920683
2.5468203915385628	157.91967698100052
2.577286164761529	204.27561169369062
2.6175009854158455	255.9250542760462
2.661371698856917	321.052297303542
2.7052424122979897	393.66030555318605
2.756424911312574	490.8267545755714
2.8185750886874255	605.1935965165155
2.8880370516357896	745.6208491290124
2.9648108001576663	909.164690019247
3.0452404414662984	1090.0952824136937
3.1256700827749304	1264.707899161661
3.206099724083563	1452.35441955114
3.286529365392195	1658.9629960384302
3.366959006700827	1860.7154305951967
3.4473886480094595	2111.281700934443
3.5278182893180916	2315.9538300026693
3.6082479306267237	2547.2569533977858
3.688677571935356	2804.154883030165
3.7691072132439882	3059.6194987577037
3.8495368545526203	3297.034536358279
3.929966495861253	3543.402010133555
4.010396137169884	3781.1708672274917
4.090825778478518	4024.139555496178
4.171255419787149	4278.912266499793
4.251685061095781	4541.726384561237
4.332114702404414	4782.23721388486
4.386953094205754	4948.878782469281
