time	V(N007,N012)	V(Vcc_led,Vi_led6)	I(D15)
5.850397718584822e-06	4.577637e-05	0.000000e+00	2.884917e-09
5.851397718584821e-06	4.577637e-05	0.000000e+00	3.092282e-09
5.852397718584822e-06	4.577637e-05	0.000000e+00	2.812158e-09
5.853397718584821e-06	4.577637e-05	0.000000e+00	3.015884e-09
5.854397718584822e-06	4.577637e-05	0.000000e+00	2.735760e-09
5.855397718584821e-06	4.577637e-05	0.000000e+00	2.939487e-09
5.856397718584822e-06	4.577637e-05	0.000000e+00	2.670276e-09
5.857397718584822e-06	4.577637e-05	0.000000e+00	2.870365e-09
5.858397718584821e-06	4.577637e-05	0.000000e+00	2.597517e-09
5.859397718584822e-06	4.577637e-05	0.000000e+00	2.793968e-09
5.860397718584821e-06	4.577637e-05	0.000000e+00	2.532033e-09
5.861397718584822e-06	4.577637e-05	0.000000e+00	2.728484e-09
5.862397718584822e-06	4.577637e-05	0.000000e+00	2.466550e-09
5.863397718584821e-06	4.577637e-05	0.000000e+00	2.659363e-09
5.864397718584822e-06	4.577637e-05	0.000000e+00	2.401066e-09
5.865397718584821e-06	4.577637e-05	0.000000e+00	2.590241e-09
5.866397718584822e-06	4.577637e-05	0.000000e+00	2.339220e-09
5.867397718584822e-06	4.577637e-05	0.000000e+00	2.528395e-09
5.868397718584822e-06	4.577637e-05	0.000000e+00	2.281013e-09
5.869397718584822e-06	4.577637e-05	0.000000e+00	2.466550e-09
5.870397718584821e-06	4.577637e-05	0.000000e+00	2.222805e-09
5.871397718584822e-06	4.577637e-05	0.000000e+00	2.408342e-09
5.872397718584821e-06	4.577637e-05	0.000000e+00	2.164597e-09
5.873397718584822e-06	4.577637e-05	0.000000e+00	2.346496e-09
5.874397718584822e-06	4.577637e-05	0.000000e+00	2.113666e-09
5.875397718584821e-06	4.577637e-05	0.000000e+00	2.291927e-09
5.876397718584822e-06	4.577637e-05	0.000000e+00	2.059096e-09
5.877397718584821e-06	4.577637e-05	0.000000e+00	2.240995e-09
5.878397718584822e-06	4.577637e-05	0.000000e+00	2.011802e-09
5.879397718584822e-06	4.577637e-05	0.000000e+00	2.182787e-09
5.880397718584821e-06	4.577637e-05	0.000000e+00	1.953595e-09
5.881397718584822e-06	4.577637e-05	0.000000e+00	2.128218e-09
5.882397718584821e-06	4.577637e-05	0.000000e+00	1.909939e-09
5.883397718584822e-06	4.577637e-05	0.000000e+00	2.080924e-09
5.884397718584822e-06	4.577637e-05	0.000000e+00	1.859007e-09
5.885397718584822e-06	4.577637e-05	0.000000e+00	2.026354e-09
5.886397718584822e-06	4.577637e-05	0.000000e+00	1.811713e-09
5.887397718584821e-06	4.577637e-05	0.000000e+00	1.979060e-09
5.888397718584822e-06	4.577637e-05	0.000000e+00	1.768058e-09
5.889397718584821e-06	4.577637e-05	0.000000e+00	1.935405e-09
5.890397718584822e-06	4.577637e-05	0.000000e+00	1.728040e-09
5.891397718584822e-06	4.577637e-05	0.000000e+00	1.891749e-09
5.892397718584821e-06	4.577637e-05	0.000000e+00	1.684384e-09
5.893397718584822e-06	4.577637e-05	0.000000e+00	1.840817e-09
5.894397718584821e-06	4.577637e-05	0.000000e+00	1.637090e-09
5.895397718584822e-06	4.577637e-05	0.000000e+00	1.797162e-09
5.896397718584822e-06	4.577637e-05	0.000000e+00	1.600711e-09
5.897397718584822e-06	4.577637e-05	0.000000e+00	1.760782e-09
5.898397718584822e-06	4.577637e-05	0.000000e+00	1.564331e-09
5.899397718584821e-06	4.577637e-05	0.000000e+00	1.717126e-09
5.900397718584822e-06	4.577637e-05	0.000000e+00	1.520675e-09
5.901397718584822e-06	4.577637e-05	0.000000e+00	1.673470e-09
5.902397718584822e-06	4.577637e-05	0.000000e+00	1.487933e-09
5.903397718584822e-06	4.577637e-05	0.000000e+00	1.640728e-09
5.904397718584821e-06	4.577637e-05	0.000000e+00	1.451554e-09
5.905397718584822e-06	4.577637e-05	0.000000e+00	1.600711e-09
5.906397718584821e-06	4.577637e-05	0.000000e+00	1.415174e-09
5.907397718584822e-06	4.577637e-05	0.000000e+00	1.560693e-09
5.908397718584822e-06	4.577637e-05	0.000000e+00	1.378794e-09
5.909397718584821e-06	4.577637e-05	0.000000e+00	1.527951e-09
5.910397718584822e-06	4.577637e-05	0.000000e+00	1.353328e-09
5.911397718584821e-06	4.577637e-05	0.000000e+00	1.495209e-09
5.912397718584822e-06	4.577637e-05	0.000000e+00	1.313310e-09
5.913397718584822e-06	4.577637e-05	0.000000e+00	1.455192e-09
5.914397718584822e-06	4.577637e-05	0.000000e+00	1.284207e-09
5.915397718584822e-06	4.577637e-05	0.000000e+00	1.422450e-09
5.916397718584821e-06	4.577637e-05	0.000000e+00	1.251465e-09
5.917397718584822e-06	4.577637e-05	0.000000e+00	1.393346e-09
5.918397718584822e-06	4.577637e-05	0.000000e+00	1.225999e-09
5.919397718584822e-06	4.577637e-05	0.000000e+00	1.364242e-09
5.920397718584822e-06	4.577637e-05	0.000000e+00	1.200533e-09
5.921397718584821e-06	4.577637e-05	0.000000e+00	1.335138e-09
5.922397718584822e-06	4.577637e-05	0.000000e+00	1.171429e-09
5.923397718584821e-06	4.577637e-05	0.000000e+00	1.306034e-09
5.924397718584822e-06	4.577637e-05	0.000000e+00	1.145963e-09
5.925397718584822e-06	4.577637e-05	0.000000e+00	1.276931e-09
5.926397718584822e-06	4.577637e-05	0.000000e+00	1.116859e-09
5.927397718584822e-06	4.577637e-05	0.000000e+00	1.247827e-09
5.928397718584821e-06	4.577637e-05	0.000000e+00	1.095032e-09
5.929397718584822e-06	4.577637e-05	0.000000e+00	1.222361e-09
5.930397718584822e-06	4.577637e-05	0.000000e+00	1.065928e-09
5.931397718584822e-06	4.577637e-05	0.000000e+00	1.193257e-09
5.932397718584822e-06	4.577637e-05	0.000000e+00	1.040462e-09
5.933397718584821e-06	4.577637e-05	0.000000e+00	1.164153e-09
5.934397718584822e-06	4.577637e-05	0.000000e+00	1.014996e-09
5.935397718584822e-06	4.577637e-05	0.000000e+00	1.138687e-09
5.936397718584822e-06	4.577637e-05	0.000000e+00	9.931682e-10
5.937397718584822e-06	4.577637e-05	0.000000e+00	1.116859e-09
5.938397718584821e-06	4.577637e-05	0.000000e+00	9.713403e-10
5.939397718584822e-06	4.577637e-05	0.000000e+00	1.091394e-09
5.940397718584822e-06	4.577637e-05	0.000000e+00	9.495125e-10
5.941397718584822e-06	4.577637e-05	0.000000e+00	1.069566e-09
5.942397718584822e-06	4.577637e-05	0.000000e+00	9.313226e-10
5.943397718584822e-06	4.577637e-05	0.000000e+00	1.051376e-09
5.944397718584822e-06	4.577637e-05	0.000000e+00	9.131327e-10
5.945397718584821e-06	4.577637e-05	0.000000e+00	1.025910e-09
5.946397718584822e-06	4.577637e-05	0.000000e+00	8.876668e-10
5.947397718584822e-06	4.577637e-05	0.000000e+00	1.004082e-09
5.948397718584822e-06	4.577637e-05	0.000000e+00	8.694769e-10
5.949397718584822e-06	4.577637e-05	0.000000e+00	9.822543e-10
5.950397718584821e-06	4.577637e-05	0.000000e+00	8.512870e-10
5.951397718584822e-06	4.577637e-05	0.000000e+00	9.640644e-10
5.952397718584822e-06	4.577637e-05	0.000000e+00	8.330971e-10
5.953397718584822e-06	4.577637e-05	0.000000e+00	9.422365e-10
5.954397718584822e-06	4.577637e-05	0.000000e+00	8.112693e-10
5.955397718584822e-06	4.577637e-05	0.000000e+00	9.204086e-10
5.956397718584822e-06	4.577637e-05	0.000000e+00	7.967174e-10
5.957397718584822e-06	4.577637e-05	0.000000e+00	9.058567e-10
5.958397718584822e-06	4.577637e-05	0.000000e+00	7.821654e-10
5.959397718584822e-06	4.577637e-05	0.000000e+00	8.876668e-10
5.960397718584822e-06	4.577637e-05	0.000000e+00	7.639755e-10
5.961397718584822e-06	4.577637e-05	0.000000e+00	8.694769e-10
5.962397718584821e-06	4.577637e-05	0.000000e+00	7.457857e-10
5.963397718584822e-06	4.577637e-05	0.000000e+00	8.476491e-10
5.964397718584822e-06	4.577637e-05	0.000000e+00	7.275958e-10
5.965397718584822e-06	4.577637e-05	0.000000e+00	8.294592e-10
5.966397718584822e-06	4.577637e-05	0.000000e+00	7.130438e-10
5.967397718584822e-06	4.577637e-05	0.000000e+00	8.149073e-10
5.968397718584822e-06	4.577637e-05	0.000000e+00	6.984919e-10
5.969397718584822e-06	4.577637e-05	0.000000e+00	8.003553e-10
5.970397718584822e-06	4.577637e-05	0.000000e+00	6.912160e-10
5.971397718584822e-06	4.577637e-05	0.000000e+00	7.894414e-10
5.972397718584822e-06	4.577637e-05	0.000000e+00	6.730261e-10
5.973397718584822e-06	4.577637e-05	0.000000e+00	7.712515e-10
5.974397718584822e-06	4.577637e-05	0.000000e+00	6.621121e-10
5.975397718584822e-06	4.577637e-05	0.000000e+00	7.603376e-10
5.976397718584822e-06	4.577637e-05	0.000000e+00	1.912887e-09
5.977366840427269e-06	4.577637e-05	0.000000e+00	-7.642741e-09
5.978171041053252e-06	4.577637e-05	0.000000e+00	2.542135e-08
5.978703945197915e-06	4.577637e-05	0.000000e+00	-3.938611e-08
5.979049095875881e-06	4.577637e-05	0.000000e+00	5.818784e-08
5.979276076318188e-06	4.577637e-05	0.000000e+00	-8.508156e-08
5.979426588622281e-06	4.577637e-05	0.000000e+00	1.167696e-07
5.979528301282890e-06	4.577637e-05	0.000000e+00	-1.565365e-07
5.979598791595135e-06	4.577637e-05	0.000000e+00	1.932813e-07
5.979648917298859e-06	4.577637e-05	0.000000e+00	-2.125004e-07
5.979686558528856e-06	4.577637e-05	0.000000e+00	1.866482e-07
5.979716746822167e-06	4.577637e-05	0.000000e+00	-1.244768e-07
5.979743115239018e-06	4.577637e-05	0.000000e+00	-5.431807e-08
5.979770043807127e-06	4.577637e-05	0.000000e+00	-4.551413e-08
5.979795469036029e-06	4.577637e-05	0.000000e+00	-1.322983e-07
5.979823773710206e-06	4.577637e-05	0.000000e+00	1.072135e-07
5.979855515048403e-06	4.577637e-05	0.000000e+00	-1.522513e-07
5.979893727064461e-06	4.577637e-05	0.000000e+00	1.482085e-07
5.979943051711883e-06	4.577637e-05	0.000000e+00	-1.758349e-07
5.980016323034960e-06	4.577637e-05	0.000000e+00	1.343322e-07
5.980140740444518e-06	4.577637e-05	0.000000e+00	-1.051450e-07
5.980385970523733e-06	4.577637e-05	0.000000e+00	4.530981e-08
5.980876430682166e-06	4.577637e-05	0.000000e+00	-2.839564e-08
5.981857350999030e-06	4.577637e-05	0.000000e+00	7.370771e-10
5.982857350999029e-06	4.577637e-05	0.000000e+00	2.237357e-09
5.984857350999029e-06	4.577637e-05	0.000000e+00	3.190507e-09
5.987143065284743e-06	4.577637e-05	0.000000e+00	1.836153e-09
5.989428779570458e-06	4.577637e-05	0.000000e+00	7.787224e-10
5.991714493856172e-06	4.577637e-05	0.000000e+00	1.821592e-11
5.994000208141887e-06	4.577637e-05	0.000000e+00	-4.453665e-10
5.996285922427601e-06	4.577637e-05	0.000000e+00	-6.120249e-10
5.998571636713316e-06	4.577637e-05	0.000000e+00	-4.817593e-10
6.000857350999030e-06	4.577637e-05	0.000000e+00	-5.456968e-11
6.041857350999030e-06	4.577637e-05	0.000000e+00	1.346052e-10
7.065857350999032e-06	4.577637e-05	0.000000e+00	6.548362e-11
8.089857350999035e-06	4.577637e-05	0.000000e+00	3.637979e-11
9.113857350999037e-06	4.577637e-05	0.000000e+00	1.909939e-11
9.998857350999040e-06	4.577637e-05	0.000000e+00	1.000444e-11
9.999857350999038e-06	4.577637e-05	0.000000e+00	-3.985548e-08
1.000000000000000e-05	4.577637e-05	0.000000e+00	-4.648973e-08
