time	V(N008,N012)	V(Vcc_led,Vi_led7)	I(D16)
5.034142578311101e-06	4.550133e+00	2.891182e+00	5.295399e+00
5.035142578311100e-06	4.543453e+00	2.942032e+00	5.275291e+00
5.036142578311101e-06	4.537348e+00	2.988838e+00	5.256910e+00
5.037142578311100e-06	4.531759e+00	3.031925e+00	5.240094e+00
5.038142578311100e-06	4.526642e+00	3.071594e+00	5.224701e+00
5.039142578311101e-06	4.521955e+00	3.108120e+00	5.210601e+00
5.040142578311100e-06	4.517662e+00	3.141750e+00	5.197679e+00
5.041142578311101e-06	4.513721e+00	3.172722e+00	5.185830e+00
5.042142578311100e-06	4.510107e+00	3.201248e+00	5.174960e+00
5.043142578311100e-06	4.506788e+00	3.227516e+00	5.164984e+00
5.044142578311101e-06	4.503744e+00	3.251717e+00	5.155825e+00
5.045142578311100e-06	4.500946e+00	3.274006e+00	5.147413e+00
5.046142578311101e-06	4.498373e+00	3.294537e+00	5.139685e+00
5.047142578311100e-06	4.496012e+00	3.313454e+00	5.132582e+00
5.048142578311101e-06	4.493839e+00	3.330879e+00	5.126054e+00
5.049142578311101e-06	4.491842e+00	3.346931e+00	5.120051e+00
5.050142578311100e-06	4.490005e+00	3.361721e+00	5.114530e+00
5.051142578311101e-06	4.488316e+00	3.375351e+00	5.109452e+00
5.052142578311100e-06	4.486761e+00	3.387905e+00	5.104780e+00
5.053142578311101e-06	4.485329e+00	3.399471e+00	5.100481e+00
5.054142578311100e-06	4.484013e+00	3.410130e+00	5.096524e+00
5.055142578311100e-06	4.482800e+00	3.419952e+00	5.092883e+00
5.056142578311101e-06	4.481684e+00	3.429001e+00	5.089530e+00
5.057142578311100e-06	4.480658e+00	3.437340e+00	5.086444e+00
5.058142578311101e-06	4.479713e+00	3.445023e+00	5.083602e+00
5.059142578311100e-06	4.478842e+00	3.452103e+00	5.080986e+00
5.060142578311101e-06	4.478039e+00	3.458630e+00	5.078576e+00
5.061142578311101e-06	4.477299e+00	3.464642e+00	5.076357e+00
5.062142578311100e-06	4.476620e+00	3.470184e+00	5.074313e+00
5.063142578311101e-06	4.475992e+00	3.475288e+00	5.072430e+00
5.064142578311100e-06	4.475414e+00	3.479992e+00	5.070696e+00
5.065142578311101e-06	4.474884e+00	3.484329e+00	5.069098e+00
5.066142578311101e-06	4.474394e+00	3.488323e+00	5.067626e+00
5.067142578311100e-06	4.473944e+00	3.492004e+00	5.066271e+00
5.068142578311101e-06	4.473524e+00	3.495399e+00	5.065022e+00
5.069142578311100e-06	4.473143e+00	3.498524e+00	5.063870e+00
5.070142578311101e-06	4.472792e+00	3.501404e+00	5.062810e+00
5.071142578311100e-06	4.472466e+00	3.504059e+00	5.061833e+00
5.072142578311100e-06	4.472166e+00	3.506508e+00	5.060933e+00
5.073142578311101e-06	4.471889e+00	3.508759e+00	5.060103e+00
5.074142578311100e-06	4.471636e+00	3.510838e+00	5.059340e+00
5.075142578311101e-06	4.471399e+00	3.512753e+00	5.058635e+00
5.076142578311100e-06	4.471186e+00	3.514519e+00	5.057986e+00
5.077142578311101e-06	4.470984e+00	3.516144e+00	5.057388e+00
5.078142578311101e-06	4.470800e+00	3.517647e+00	5.056837e+00
5.079142578311100e-06	4.470633e+00	3.519028e+00	5.056329e+00
5.080142578311101e-06	4.470478e+00	3.520302e+00	5.055861e+00
5.081142578311100e-06	4.470333e+00	3.521473e+00	5.055430e+00
5.082142578311101e-06	4.470200e+00	3.522552e+00	5.055033e+00
5.083142578311101e-06	4.470078e+00	3.523552e+00	5.054667e+00
5.084142578311100e-06	4.469965e+00	3.524467e+00	5.054329e+00
5.085142578311101e-06	4.469864e+00	3.525314e+00	5.054018e+00
5.086142578311100e-06	4.469767e+00	3.526093e+00	5.053731e+00
5.087142578311101e-06	4.469679e+00	3.526810e+00	5.053467e+00
5.088142578311100e-06	4.469599e+00	3.527473e+00	5.053224e+00
5.089142578311101e-06	4.469524e+00	3.528084e+00	5.052999e+00
5.090142578311101e-06	4.469454e+00	3.528648e+00	5.052793e+00
5.091142578311100e-06	4.469391e+00	3.529167e+00	5.052602e+00
5.092142578311101e-06	4.469334e+00	3.529640e+00	5.052426e+00
5.093142578311100e-06	4.469280e+00	3.530083e+00	5.052265e+00
5.094142578311101e-06	4.469229e+00	3.530487e+00	5.052115e+00
5.095142578311101e-06	4.469183e+00	3.530861e+00	5.051978e+00
5.096142578311100e-06	4.469141e+00	3.531208e+00	5.051851e+00
5.097142578311101e-06	4.469103e+00	3.531525e+00	5.051734e+00
5.098142578311100e-06	4.469067e+00	3.531818e+00	5.051627e+00
5.099142578311101e-06	4.469034e+00	3.532089e+00	5.051528e+00
5.100142578311101e-06	4.469004e+00	3.532337e+00	5.051436e+00
5.101142578311100e-06	4.468975e+00	3.532566e+00	5.051353e+00
5.102142578311101e-06	4.468948e+00	3.532776e+00	5.051275e+00
5.103142578311100e-06	4.468925e+00	3.532970e+00	5.051203e+00
5.104142578311101e-06	4.468904e+00	3.533150e+00	5.051137e+00
5.105142578311101e-06	4.468884e+00	3.533314e+00	5.051076e+00
5.106142578311101e-06	4.468863e+00	3.533466e+00	5.051021e+00
5.107142578311101e-06	4.468847e+00	3.533607e+00	5.050969e+00
5.108142578311100e-06	4.468830e+00	3.533733e+00	5.050921e+00
5.109142578311101e-06	4.468817e+00	3.533852e+00	5.050878e+00
5.110142578311100e-06	4.468803e+00	3.533966e+00	5.050838e+00
5.111142578311101e-06	4.468792e+00	3.534065e+00	5.050800e+00
5.112142578311101e-06	4.468781e+00	3.534161e+00	5.050766e+00
5.113142578311100e-06	4.468771e+00	3.534245e+00	5.050734e+00
5.114142578311101e-06	4.468760e+00	3.534325e+00	5.050705e+00
5.115142578311100e-06	4.468752e+00	3.534397e+00	5.050678e+00
5.116142578311101e-06	4.468742e+00	3.534462e+00	5.050653e+00
5.117142578311101e-06	4.468735e+00	3.534527e+00	5.050631e+00
5.118142578311101e-06	4.468727e+00	3.534584e+00	5.050610e+00
5.119142578311101e-06	4.468721e+00	3.534637e+00	5.050591e+00
5.120142578311100e-06	4.468714e+00	3.534683e+00	5.050572e+00
5.121142578311101e-06	4.468708e+00	3.534729e+00	5.050556e+00
5.122142578311101e-06	4.468704e+00	3.534771e+00	5.050541e+00
5.123142578311101e-06	4.468700e+00	3.534809e+00	5.050527e+00
5.124142578311101e-06	4.468697e+00	3.534843e+00	5.050514e+00
5.125142578311100e-06	4.468693e+00	3.534874e+00	5.050502e+00
5.126142578311101e-06	4.468687e+00	3.534904e+00	5.050491e+00
5.127142578311100e-06	4.468683e+00	3.534931e+00	5.050481e+00
5.128142578311101e-06	4.468681e+00	3.534958e+00	5.050472e+00
5.129142578311101e-06	4.468679e+00	3.534981e+00	5.050463e+00
5.130142578311101e-06	4.468676e+00	3.535004e+00	5.050455e+00
5.131142578311101e-06	4.468674e+00	3.535023e+00	5.050448e+00
5.132142578311100e-06	4.468672e+00	3.535042e+00	5.050441e+00
5.133142578311101e-06	4.468670e+00	3.535057e+00	5.050435e+00
5.134142578311101e-06	4.468668e+00	3.535072e+00	5.050429e+00
5.135142578311101e-06	4.468666e+00	3.535088e+00	5.050424e+00
5.136142578311101e-06	4.468664e+00	3.535099e+00	5.050419e+00
5.137142578311100e-06	4.468662e+00	3.535110e+00	5.050415e+00
5.138142578311101e-06	4.468662e+00	3.535122e+00	5.050411e+00
5.139142578311101e-06	4.468660e+00	3.535133e+00	5.050407e+00
5.140142578311101e-06	4.468660e+00	3.535145e+00	5.050404e+00
5.141142578311101e-06	4.468658e+00	3.535152e+00	5.050400e+00
5.142142578311100e-06	4.468658e+00	3.535160e+00	5.050397e+00
5.143142578311101e-06	4.468658e+00	3.535168e+00	5.050395e+00
5.144142578311100e-06	4.468657e+00	3.535175e+00	5.050392e+00
5.145142578311101e-06	4.468657e+00	3.535179e+00	5.050390e+00
5.146142578311101e-06	4.468655e+00	3.535187e+00	5.050388e+00
5.147142578311101e-06	4.468655e+00	3.535191e+00	5.050385e+00
5.148142578311101e-06	4.468653e+00	3.535194e+00	5.050384e+00
5.149142578311100e-06	4.468651e+00	3.535202e+00	5.050383e+00
5.150142578311101e-06	4.468653e+00	3.535206e+00	5.050381e+00
5.151142578311101e-06	4.468651e+00	3.535210e+00	5.050380e+00
5.152142578311101e-06	4.468653e+00	3.535213e+00	5.050378e+00
5.153142578311101e-06	4.468651e+00	3.535217e+00	5.050377e+00
5.154142578311100e-06	4.468649e+00	3.535217e+00	5.050376e+00
5.155142578311101e-06	4.468651e+00	3.535221e+00	5.050375e+00
5.156142578311101e-06	4.468649e+00	3.535225e+00	5.050374e+00
5.157142578311101e-06	4.468649e+00	3.535225e+00	5.050373e+00
5.158142578311101e-06	4.468651e+00	3.535229e+00	5.050372e+00
5.159142578311101e-06	4.468647e+00	3.535229e+00	5.050371e+00
5.160142578311101e-06	4.468649e+00	3.535233e+00	5.050371e+00
5.161142578311100e-06	4.468647e+00	3.535233e+00	5.050370e+00
5.162142578311101e-06	4.468649e+00	3.535236e+00	5.050369e+00
5.163142578311101e-06	4.468647e+00	3.535236e+00	5.050369e+00
5.164142578311101e-06	4.468647e+00	3.535240e+00	5.050368e+00
5.165142578311101e-06	4.468647e+00	3.535240e+00	5.050368e+00
5.166142578311100e-06	4.468649e+00	3.535240e+00	5.050368e+00
5.167142578311101e-06	4.468647e+00	3.535240e+00	5.050367e+00
5.168142578311101e-06	4.468649e+00	3.535244e+00	5.050367e+00
5.169142578311101e-06	4.468647e+00	3.535244e+00	5.050366e+00
5.170142578311101e-06	4.468647e+00	3.535244e+00	5.050366e+00
5.171142578311100e-06	4.468647e+00	3.535244e+00	5.050366e+00
5.172142578311101e-06	4.468647e+00	3.535244e+00	5.050365e+00
5.173142578311101e-06	4.468645e+00	3.535248e+00	5.050365e+00
5.174142578311101e-06	4.468647e+00	3.535248e+00	5.050365e+00
5.175142578311101e-06	4.468647e+00	3.535248e+00	5.050365e+00
5.176142578311101e-06	4.468647e+00	3.535248e+00	5.050365e+00
5.177142578311101e-06	4.468645e+00	3.535248e+00	5.050365e+00
5.178142578311100e-06	4.468645e+00	3.535248e+00	5.050364e+00
5.179142578311101e-06	4.468645e+00	3.535248e+00	5.050364e+00
5.180142578311101e-06	4.468645e+00	3.535248e+00	5.050364e+00
5.181142578311101e-06	4.468645e+00	3.535252e+00	5.050364e+00
5.182142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.183142578311100e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.184142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.185142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.186142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.187142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.188142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.189142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.190142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.191142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.192142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.193142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.194142578311101e-06	4.468647e+00	3.535252e+00	5.050364e+00
5.195142578311100e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.196142578311101e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.197142578311101e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.198142578311101e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.199142578311101e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.200142578311100e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.201142578311101e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.203142578311101e-06	4.468647e+00	3.535252e+00	5.050363e+00
5.205142578311101e-06	4.468645e+00	3.535252e+00	5.050363e+00
5.207142578311101e-06	4.468645e+00	3.535252e+00	5.050363e+00
5.209142578311101e-06	4.468645e+00	3.535252e+00	5.050363e+00
5.211142578311101e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.213142578311101e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.214142578311101e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.215142578311101e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.215200000000000e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.215314843377798e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.215544530133395e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.215740626488807e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.215807807289175e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.215942168889911e-06	4.468645e+00	3.535255e+00	5.050363e+00
5.216200000000000e-06	4.468647e+00	3.535255e+00	5.050365e+00
5.216225783111009e-06	4.468660e+00	3.535255e+00	5.050414e+00
5.216277349333026e-06	4.468700e+00	3.535255e+00	5.050531e+00
5.216380481777062e-06	4.468784e+00	3.535255e+00	5.050799e+00
5.216586746665134e-06	4.468962e+00	3.535263e+00	5.051343e+00
5.216999276441278e-06	4.469299e+00	3.535297e+00	5.052371e+00
5.217824335993563e-06	4.469915e+00	3.535416e+00	5.054236e+00
5.218824335993563e-06	4.470581e+00	3.535622e+00	5.056230e+00
5.219824335993563e-06	4.471148e+00	3.535896e+00	5.057927e+00
5.220824335993564e-06	4.471613e+00	3.536221e+00	5.059316e+00
5.221824335993563e-06	4.471991e+00	3.536572e+00	5.060447e+00
5.222100000000000e-06	4.472075e+00	3.536674e+00	5.060696e+00
5.222548671987127e-06	4.472176e+00	3.536846e+00	5.061005e+00
5.223100000000000e-06	4.472281e+00	3.537056e+00	5.061315e+00
5.223155132801287e-06	4.472248e+00	3.537079e+00	5.061212e+00
5.223265398403862e-06	4.472174e+00	3.537117e+00	5.060972e+00
5.223485929609012e-06	4.472004e+00	3.537189e+00	5.060450e+00
5.223926992019310e-06	4.471657e+00	3.537315e+00	5.059389e+00
5.224809116839908e-06	4.470947e+00	3.537495e+00	5.057240e+00
5.225809116839907e-06	4.470097e+00	3.537598e+00	5.054677e+00
5.226809116839908e-06	4.469162e+00	3.537575e+00	5.051854e+00
5.227809116839907e-06	4.468073e+00	3.537422e+00	5.048571e+00
5.228809116839907e-06	4.466717e+00	3.537117e+00	5.044470e+00
5.229809116839908e-06	4.464840e+00	3.536613e+00	5.038785e+00
5.230809116839907e-06	4.461699e+00	3.535809e+00	5.029251e+00
5.231809116839908e-06	4.451021e+00	3.534122e+00	4.996588e+00
5.232809116839907e-06	4.425489e+00	3.531010e+00	4.918269e+00
5.232934116839908e-06	4.418566e+00	3.530296e+00	4.897004e+00
5.233184116839907e-06	4.397806e+00	3.528000e+00	4.833465e+00
5.233684116839908e-06	4.350418e+00	3.520622e+00	4.689616e+00
5.234684116839907e-06	4.219944e+00	3.497314e+00	4.294056e+00
5.235292819387058e-06	4.100237e+00	3.475216e+00	3.931542e+00
5.235736424296448e-06	4.017479e+00	3.452755e+00	3.685164e+00
5.236164664889139e-06	3.955469e+00	3.427345e+00	3.503719e+00
5.236431047527175e-06	3.897989e+00	3.409752e+00	3.331012e+00
5.236693884589911e-06	3.808731e+00	3.389633e+00	3.060311e+00
5.237035125845135e-06	3.632133e+00	3.357830e+00	2.524260e+00
5.237372051516560e-06	3.319510e+00	3.312962e+00	1.578219e+00
5.237954290729246e-06	2.319586e+00	3.184677e+00	-1.413227e+00
5.238578060683013e-06	7.025032e-01	2.983929e+00	-6.207764e+00
5.238607774100139e-06	5.990562e-01	2.971058e+00	-6.511569e+00
5.238667200934391e-06	3.563042e-01	2.940742e+00	-7.220400e+00
5.238720750106560e-06	1.274643e-01	2.912197e+00	-7.887195e+00
5.238760916115517e-06	-4.989243e-02	2.889668e+00	-8.402142e+00
5.238788335747963e-06	-1.719246e-01	2.873383e+00	-8.754789e+00
5.238807061089501e-06	-2.549782e-01	2.861576e+00	-8.993878e+00
5.238833060276354e-06	-3.690987e-01	2.844074e+00	-9.321274e+00
5.238837353107767e-06	-3.771477e-01	2.841045e+00	-9.340811e+00
5.238843076882983e-06	-3.821678e-01	2.836990e+00	-9.348904e+00
5.238854524433416e-06	-3.885155e-01	2.828865e+00	-9.353124e+00
5.238877419534283e-06	-3.945694e-01	2.812599e+00	-9.340489e+00
5.238923209736015e-06	-3.956566e-01	2.780243e+00	-9.280220e+00
5.239014790139482e-06	-3.898621e-01	2.716560e+00	-9.135014e+00
5.239187284076019e-06	-3.766556e-01	2.600700e+00	-8.856270e+00
5.239532271949094e-06	-3.499413e-01	2.383965e+00	-8.304338e+00
5.240149196551760e-06	-3.053093e-01	2.033813e+00	-7.343220e+00
5.240801696277328e-06	-2.633400e-01	1.709553e+00	-6.364904e+00
5.241399178053448e-06	-2.301865e-01	1.455406e+00	-5.509410e+00
5.241948625129885e-06	-2.041512e-01	1.256748e+00	-4.760815e+00
5.242512613553466e-06	-1.814537e-01	1.084324e+00	-4.032562e+00
5.243084766638442e-06	-1.621056e-01	9.380379e-01	-3.337753e+00
5.243665480503845e-06	-1.458588e-01	8.159523e-01	-2.682785e+00
5.244238161165178e-06	-1.328011e-01	7.187233e-01	-2.094369e+00
5.244812408158971e-06	-1.222725e-01	6.413994e-01	-1.575730e+00
5.245383763817896e-06	-1.138916e-01	5.812340e-01	-1.147285e+00
5.245958589337637e-06	-1.071320e-01	5.342407e-01	-8.108629e-01
5.246531367463599e-06	-1.016769e-01	4.978104e-01	-5.614457e-01
5.247105825840017e-06	-9.718323e-02	4.691010e-01	-3.813843e-01
5.247678567037914e-06	-9.344482e-02	4.462433e-01	-2.550786e-01
5.248252600669359e-06	-9.028244e-02	4.277306e-01	-1.687784e-01
5.248955002670625e-06	-8.701324e-02	4.093056e-01	-1.002358e-01
5.249793121754288e-06	-8.372116e-02	3.913841e-01	-5.089364e-02
5.250793121754288e-06	-8.042526e-02	3.738632e-01	-1.878935e-02
5.251793121754288e-06	-7.764053e-02	3.592720e-01	-2.888423e-03
5.252793121754289e-06	-7.527542e-02	3.468781e-01	4.174261e-03
5.253793121754288e-06	-7.323456e-02	3.361168e-01	6.969491e-03
5.254793121754288e-06	-7.146072e-02	3.266296e-01	7.749937e-03
5.255793121754288e-06	-6.991196e-02	3.181839e-01	7.621015e-03
5.256793121754288e-06	-6.854630e-02	3.106003e-01	7.118537e-03
5.257793121754289e-06	-6.733322e-02	3.037491e-01	6.496958e-03
5.258793121754288e-06	-6.624985e-02	2.975121e-01	5.873097e-03
5.259793121754289e-06	-6.527710e-02	2.917976e-01	5.297272e-03
5.260793121754288e-06	-6.439590e-02	2.865219e-01	4.788234e-03
5.261793121754288e-06	-6.359100e-02	2.816048e-01	4.350386e-03
5.262793121754289e-06	-6.284714e-02	2.769852e-01	3.982181e-03
5.263793121754288e-06	-6.214905e-02	2.725868e-01	3.680402e-03
5.264793121754289e-06	-6.148911e-02	2.683487e-01	3.442466e-03
5.265793121754288e-06	-6.085587e-02	2.641907e-01	3.268221e-03
5.266793121754288e-06	-6.022263e-02	2.600174e-01	3.162247e-03
5.267793121754288e-06	-5.958557e-02	2.557144e-01	3.139017e-03
5.268793121754288e-06	-5.889511e-02	2.510567e-01	3.239265e-03
5.269793121754289e-06	-5.805206e-02	2.454071e-01	3.666763e-03
5.270793121754288e-06	-5.680466e-02	2.375870e-01	4.979034e-03
5.271234978177967e-06	-5.602264e-02	2.325096e-01	5.991653e-03
5.271505099306603e-06	-5.551529e-02	2.286682e-01	6.528205e-03
5.271596411397355e-06	-5.533600e-02	2.273483e-01	6.706289e-03
5.271647156019000e-06	-5.523682e-02	2.266235e-01	6.798012e-03
5.271686186100426e-06	-5.516434e-02	2.260590e-01	6.847121e-03
5.271729956311273e-06	-5.508423e-02	2.254333e-01	6.908794e-03
5.271789702471239e-06	-5.497360e-02	2.245789e-01	6.986375e-03
5.271909194791168e-06	-5.475616e-02	2.228889e-01	7.125329e-03
5.272148179431028e-06	-5.432892e-02	2.195587e-01	7.350185e-03
5.272626148710749e-06	-5.349350e-02	2.130890e-01	7.637408e-03
5.273582087270190e-06	-5.188751e-02	2.006989e-01	7.861114e-03
5.274582087270190e-06	-5.030060e-02	1.884346e-01	7.795151e-03
5.275582087270190e-06	-4.881287e-02	1.769257e-01	7.533946e-03
5.276582087270189e-06	-4.741287e-02	1.661224e-01	7.186686e-03
5.277582087270190e-06	-4.610062e-02	1.559868e-01	6.809970e-03
5.278582087270190e-06	-4.486465e-02	1.464691e-01	6.431133e-03
5.279582087270190e-06	-4.370117e-02	1.375351e-01	6.063001e-03
5.280582087270190e-06	-4.260635e-02	1.291428e-01	5.711227e-03
5.281582087270190e-06	-4.158020e-02	1.212692e-01	5.377939e-03
5.282582087270190e-06	-4.061127e-02	1.138725e-01	5.063552e-03
5.283582087270190e-06	-3.970337e-02	1.069260e-01	4.767674e-03
5.284582087270190e-06	-3.884125e-02	1.004066e-01	4.489541e-03
5.285582087270190e-06	-3.804016e-02	9.428406e-02	4.228248e-03
5.286582087270190e-06	-3.727722e-02	8.853531e-02	3.982850e-03
5.287582087270190e-06	-3.656387e-02	8.313751e-02	3.752413e-03
5.288582087270190e-06	-3.588867e-02	7.807159e-02	3.536040e-03
5.289582087270190e-06	-3.525162e-02	7.331467e-02	3.332877e-03
5.290582087270190e-06	-3.465271e-02	6.884766e-02	3.142119e-03
5.291582087270190e-06	-3.408813e-02	6.465149e-02	2.963010e-03
5.292582087270190e-06	-3.355789e-02	6.071091e-02	2.794837e-03
5.293582087270190e-06	-3.305054e-02	5.701447e-02	2.636934e-03
5.294582087270190e-06	-3.258133e-02	5.353928e-02	2.488674e-03
5.295582087270190e-06	-3.213120e-02	5.028152e-02	2.349469e-03
5.296582087270190e-06	-3.171158e-02	4.721832e-02	2.218768e-03
5.297582087270190e-06	-3.130722e-02	4.434204e-02	2.096052e-03
5.298582087270190e-06	-3.093338e-02	4.164505e-02	1.980837e-03
5.299582087270190e-06	-3.057098e-02	3.911209e-02	1.872665e-03
5.300582087270190e-06	-3.023529e-02	3.673172e-02	1.771110e-03
5.301582087270190e-06	-2.991486e-02	3.449631e-02	1.675768e-03
5.302582087270190e-06	-2.961349e-02	3.239822e-02	1.586263e-03
5.303582087270190e-06	-2.932739e-02	3.042984e-02	1.502239e-03
5.304582087270190e-06	-2.905273e-02	2.857971e-02	1.423365e-03
5.305582087270190e-06	-2.879715e-02	2.684402e-02	1.349328e-03
5.306582087270190e-06	-2.854919e-02	2.521515e-02	1.279834e-03
5.307582087270190e-06	-2.832031e-02	2.368164e-02	1.214607e-03
5.308582087270190e-06	-2.809525e-02	2.224731e-02	1.153388e-03
5.309582087270190e-06	-2.788544e-02	2.089691e-02	1.095935e-03
5.310582087270190e-06	-2.768707e-02	1.963043e-02	1.042019e-03
