time	V(N005,N014)	V(Vcc_led,Vi_led5)	I(D7)
5.016672512701154e-06	7.218754e+00	6.182022e-01	1.796292e+01
5.016779998280544e-06	7.224182e+00	6.934776e-01	1.758443e+01
5.016961633836260e-06	7.237915e+00	8.146133e-01	1.701634e+01
5.017152183474513e-06	7.255745e+00	9.344292e-01	1.649106e+01
5.017337984082620e-06	7.276175e+00	1.044510e+00	1.603782e+01
5.017464888085003e-06	7.296597e+00	1.115578e+00	1.577552e+01
5.017645052911683e-06	7.336851e+00	1.211750e+00	1.546770e+01
5.017766567920585e-06	7.366951e+00	1.273987e+00	1.528537e+01
5.017908866573600e-06	7.401310e+00	1.343288e+00	1.509719e+01
5.018193463879631e-06	7.462183e+00	1.474251e+00	1.480362e+01
5.018532559865880e-06	7.510618e+00	1.620956e+00	1.458429e+01
5.018839331498635e-06	7.519329e+00	1.745296e+00	1.447342e+01
5.019185316838809e-06	7.501198e+00	1.877380e+00	1.438762e+01
5.019470901059769e-06	7.480808e+00	1.980309e+00	1.432317e+01
5.019810480935245e-06	7.456756e+00	2.094021e+00	1.424835e+01
5.020489640686196e-06	7.411564e+00	2.300266e+00	1.410766e+01
5.021390408828202e-06	7.358006e+00	2.540508e+00	1.394097e+01
5.022390408828202e-06	7.306890e+00	2.767334e+00	1.378193e+01
5.023390408828203e-06	7.263911e+00	2.957069e+00	1.364824e+01
5.024390408828202e-06	7.228069e+00	3.114906e+00	1.353678e+01
5.025390408828203e-06	7.198225e+00	3.246197e+00	1.344398e+01
5.026390408828202e-06	7.173397e+00	3.355404e+00	1.336680e+01
5.027390408828203e-06	7.152753e+00	3.446247e+00	1.330262e+01
5.028390408828202e-06	7.135594e+00	3.521812e+00	1.324929e+01
5.029390408828202e-06	7.121338e+00	3.584675e+00	1.320498e+01
5.030390408828203e-06	7.109497e+00	3.636971e+00	1.316818e+01
5.031390408828202e-06	7.099663e+00	3.680473e+00	1.313762e+01
5.032390408828203e-06	7.091498e+00	3.716671e+00	1.311226e+01
5.033390408828202e-06	7.084722e+00	3.746788e+00	1.309120e+01
5.034390408828202e-06	7.079101e+00	3.771851e+00	1.307373e+01
5.035390408828203e-06	7.074436e+00	3.792709e+00	1.305924e+01
5.036390408828202e-06	7.070570e+00	3.810070e+00	1.304723e+01
5.037390408828203e-06	7.067365e+00	3.824520e+00	1.303727e+01
5.038390408828202e-06	7.064707e+00	3.836552e+00	1.302902e+01
5.039390408828203e-06	7.062508e+00	3.846569e+00	1.302218e+01
5.040390408828203e-06	7.060687e+00	3.854912e+00	1.301653e+01
5.041390408828202e-06	7.059178e+00	3.861862e+00	1.301184e+01
5.042390408828203e-06	7.057934e+00	3.867653e+00	1.300797e+01
5.043390408828202e-06	7.056903e+00	3.872475e+00	1.300477e+01
5.044390408828203e-06	7.056053e+00	3.876499e+00	1.300213e+01
5.045390408828202e-06	7.055349e+00	3.879852e+00	1.299995e+01
5.046390408828202e-06	7.054770e+00	3.882648e+00	1.299815e+01
5.047390408828203e-06	7.054293e+00	3.884983e+00	1.299667e+01
5.048390408828202e-06	7.053900e+00	3.886932e+00	1.299545e+01
5.049390408828203e-06	7.053578e+00	3.888557e+00	1.299444e+01
5.050390408828202e-06	7.053314e+00	3.889919e+00	1.299362e+01
5.051390408828202e-06	7.053098e+00	3.891056e+00	1.299295e+01
5.052390408828203e-06	7.052918e+00	3.892006e+00	1.299240e+01
5.053390408828202e-06	7.052773e+00	3.892799e+00	1.299195e+01
5.054390408828203e-06	7.052656e+00	3.893467e+00	1.299158e+01
5.055390408828202e-06	7.052561e+00	3.894024e+00	1.299128e+01
5.056390408828203e-06	7.052484e+00	3.894493e+00	1.299104e+01
5.057390408828203e-06	7.052420e+00	3.894886e+00	1.299085e+01
5.058390408828202e-06	7.052370e+00	3.895218e+00	1.299069e+01
5.059390408828203e-06	7.052331e+00	3.895493e+00	1.299057e+01
5.060390408828202e-06	7.052298e+00	3.895729e+00	1.299047e+01
5.061390408828203e-06	7.052272e+00	3.895924e+00	1.299039e+01
5.062390408828203e-06	7.052254e+00	3.896091e+00	1.299033e+01
5.063390408828202e-06	7.052238e+00	3.896233e+00	1.299028e+01
5.064390408828203e-06	7.052227e+00	3.896351e+00	1.299024e+01
5.065390408828202e-06	7.052217e+00	3.896454e+00	1.299022e+01
5.066390408828203e-06	7.052212e+00	3.896538e+00	1.299020e+01
5.067390408828202e-06	7.052206e+00	3.896610e+00	1.299018e+01
5.068390408828203e-06	7.052204e+00	3.896675e+00	1.299017e+01
5.069390408828203e-06	7.052200e+00	3.896729e+00	1.299017e+01
5.070390408828202e-06	7.052200e+00	3.896774e+00	1.299016e+01
5.071390408828203e-06	7.052200e+00	3.896812e+00	1.299016e+01
5.072390408828202e-06	7.052201e+00	3.896843e+00	1.299017e+01
5.073390408828203e-06	7.052202e+00	3.896873e+00	1.299017e+01
5.074390408828203e-06	7.052203e+00	3.896896e+00	1.299017e+01
5.075390408828202e-06	7.052204e+00	3.896919e+00	1.299018e+01
5.076390408828203e-06	7.052206e+00	3.896938e+00	1.299018e+01
5.077390408828202e-06	7.052208e+00	3.896957e+00	1.299019e+01
5.078390408828203e-06	7.052208e+00	3.896969e+00	1.299019e+01
5.079390408828203e-06	7.052211e+00	3.896980e+00	1.299020e+01
5.080390408828202e-06	7.052212e+00	3.896992e+00	1.299020e+01
5.081390408828203e-06	7.052215e+00	3.897003e+00	1.299021e+01
5.082390408828202e-06	7.052217e+00	3.897011e+00	1.299021e+01
5.083390408828203e-06	7.052217e+00	3.897018e+00	1.299022e+01
5.084390408828202e-06	7.052218e+00	3.897026e+00	1.299022e+01
5.085390408828203e-06	7.052221e+00	3.897030e+00	1.299022e+01
5.086390408828203e-06	7.052220e+00	3.897038e+00	1.299023e+01
5.087390408828202e-06	7.052223e+00	3.897041e+00	1.299023e+01
5.088390408828203e-06	7.052224e+00	3.897045e+00	1.299024e+01
5.089390408828202e-06	7.052223e+00	3.897049e+00	1.299024e+01
5.090390408828203e-06	7.052226e+00	3.897053e+00	1.299024e+01
5.091390408828203e-06	7.052227e+00	3.897057e+00	1.299024e+01
5.092390408828202e-06	7.052228e+00	3.897057e+00	1.299025e+01
5.093390408828203e-06	7.052229e+00	3.897060e+00	1.299025e+01
5.094390408828202e-06	7.052230e+00	3.897060e+00	1.299025e+01
5.095390408828203e-06	7.052230e+00	3.897064e+00	1.299026e+01
5.096390408828203e-06	7.052231e+00	3.897064e+00	1.299026e+01
5.097390408828203e-06	7.052232e+00	3.897068e+00	1.299026e+01
5.098390408828203e-06	7.052231e+00	3.897068e+00	1.299026e+01
5.099390408828202e-06	7.052232e+00	3.897072e+00	1.299026e+01
5.100390408828203e-06	7.052233e+00	3.897072e+00	1.299026e+01
5.101390408828202e-06	7.052234e+00	3.897072e+00	1.299026e+01
5.102390408828203e-06	7.052234e+00	3.897072e+00	1.299027e+01
5.103390408828203e-06	7.052234e+00	3.897076e+00	1.299027e+01
5.104390408828202e-06	7.052234e+00	3.897076e+00	1.299027e+01
5.105390408828203e-06	7.052236e+00	3.897076e+00	1.299027e+01
5.106390408828202e-06	7.052236e+00	3.897076e+00	1.299027e+01
5.107390408828203e-06	7.052235e+00	3.897076e+00	1.299027e+01
5.108390408828203e-06	7.052236e+00	3.897079e+00	1.299027e+01
5.109390408828202e-06	7.052236e+00	3.897079e+00	1.299027e+01
5.110390408828203e-06	7.052237e+00	3.897079e+00	1.299027e+01
5.111390408828202e-06	7.052237e+00	3.897079e+00	1.299027e+01
5.112390408828203e-06	7.052237e+00	3.897079e+00	1.299028e+01
5.113390408828203e-06	7.052237e+00	3.897079e+00	1.299028e+01
5.114390408828203e-06	7.052237e+00	3.897079e+00	1.299028e+01
5.115390408828203e-06	7.052238e+00	3.897079e+00	1.299028e+01
5.116390408828202e-06	7.052238e+00	3.897079e+00	1.299028e+01
5.117390408828203e-06	7.052237e+00	3.897083e+00	1.299028e+01
5.118390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.119390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.120390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.121390408828202e-06	7.052237e+00	3.897083e+00	1.299028e+01
5.122390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.123390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.124390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.125390408828203e-06	7.052237e+00	3.897083e+00	1.299028e+01
5.126390408828203e-06	7.052237e+00	3.897083e+00	1.299028e+01
5.127390408828203e-06	7.052237e+00	3.897083e+00	1.299028e+01
5.128390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.129390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.130390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.131390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.132390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.133390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.134390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.135390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.136390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.137390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.138390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.139390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.140390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.141390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.142390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.143390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.144390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.145390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.146390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.147390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.148390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.149390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.150390408828202e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.151390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.152390408828202e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.153390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.154390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.155390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.156390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.157390408828202e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.158390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.159390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.160390408828203e-06	7.052239e+00	3.897083e+00	1.299028e+01
5.161390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.162390408828202e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.163390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.164390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.165390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.166390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.167390408828202e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.168390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.169390408828202e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.170390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.171390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.172390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.173390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.174390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.175390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.176390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.177390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.178390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.179390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.180390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.181390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.182390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.183390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.184390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.185390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.186390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.187390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.188390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.189390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.190390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.192390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.194390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.196390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.198390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.200390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.202390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.204390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.206390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.208390408828202e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.211390408828203e-06	7.052238e+00	3.897083e+00	1.299028e+01
5.213390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.214390408828203e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.215200000000000e-06	7.052240e+00	3.897083e+00	1.299028e+01
5.216200000000000e-06	7.052242e+00	3.897083e+00	1.299029e+01
5.216300000000000e-06	7.052363e+00	3.897087e+00	1.299067e+01
5.216500000000000e-06	7.052622e+00	3.897099e+00	1.299149e+01
5.216900000000000e-06	7.053144e+00	3.897141e+00	1.299311e+01
5.217700000000000e-06	7.054098e+00	3.897301e+00	1.299607e+01
5.218700000000000e-06	7.055143e+00	3.897591e+00	1.299932e+01
5.219700000000000e-06	7.056023e+00	3.897957e+00	1.300205e+01
5.220700000000000e-06	7.056727e+00	3.898376e+00	1.300424e+01
5.221700000000000e-06	7.057281e+00	3.898823e+00	1.300596e+01
5.222100000000000e-06	7.057454e+00	3.899002e+00	1.300650e+01
5.222300000000000e-06	7.057520e+00	3.899090e+00	1.300671e+01
5.222700000000000e-06	7.057622e+00	3.899261e+00	1.300702e+01
5.223100000000000e-06	7.057699e+00	3.899433e+00	1.300726e+01
5.223140000000000e-06	7.057659e+00	3.899452e+00	1.300713e+01
5.223220000000000e-06	7.057568e+00	3.899483e+00	1.300684e+01
5.223380000000000e-06	7.057361e+00	3.899540e+00	1.300620e+01
5.223700000000000e-06	7.056932e+00	3.899632e+00	1.300486e+01
5.224340000000000e-06	7.056058e+00	3.899738e+00	1.300214e+01
5.225340000000000e-06	7.054630e+00	3.899754e+00	1.299771e+01
5.226340000000000e-06	7.053078e+00	3.899590e+00	1.299288e+01
5.227340000000000e-06	7.051289e+00	3.899231e+00	1.298731e+01
5.228340000000000e-06	7.049071e+00	3.898655e+00	1.298041e+01
5.229339999999999e-06	7.046029e+00	3.897816e+00	1.297094e+01
5.230340000000000e-06	7.041051e+00	3.896568e+00	1.295545e+01
5.231340000000000e-06	7.025734e+00	3.894157e+00	1.290768e+01
5.232340000000000e-06	6.969209e+00	3.887344e+00	1.273141e+01
5.233340000000000e-06	6.847884e+00	3.869774e+00	1.235382e+01
5.234339999999999e-06	6.630695e+00	3.835686e+00	1.167792e+01
5.234913455167696e-06	6.437452e+00	3.803791e+00	1.107718e+01
5.235264984652717e-06	6.333614e+00	3.777203e+00	1.075647e+01
5.235609145392417e-06	6.255617e+00	3.747509e+00	1.051593e+01
5.235895049797721e-06	6.159399e+00	3.720566e+00	1.021669e+01
5.236175623572347e-06	6.012444e+00	3.690071e+00	9.759657e+00
5.236525294510583e-06	5.721254e+00	3.643242e+00	8.854681e+00
5.236875710097111e-06	5.194382e+00	3.574898e+00	7.221620e+00
5.237446254075857e-06	3.620295e+00	3.388687e+00	2.384024e+00
5.238047415931654e-06	1.141171e+00	3.101040e+00	-5.180584e+00
5.238076800755478e-06	9.799957e-01	3.082153e+00	-5.668504e+00
5.238135570403128e-06	6.045227e-01	3.037754e+00	-6.799025e+00
5.238190612477782e-06	2.383080e-01	2.994160e+00	-7.898249e+00
5.238242241823879e-06	-1.156273e-01	2.951023e+00	-8.956309e+00
5.238272016784096e-06	-3.207436e-01	2.924644e+00	-9.566502e+00
5.238294621349057e-06	-4.725876e-01	2.903351e+00	-1.001580e+01
5.238315881770429e-06	-6.043205e-01	2.882469e+00	-1.040240e+01
5.238318401946631e-06	-6.133308e-01	2.879936e+00	-1.042716e+01
5.238323442299034e-06	-6.190414e-01	2.874817e+00	-1.043746e+01
5.238333523003842e-06	-6.268044e-01	2.864567e+00	-1.044652e+01
5.238353684413457e-06	-6.339684e-01	2.844112e+00	-1.043826e+01
5.238394007232687e-06	-6.334801e-01	2.803551e+00	-1.037494e+01
5.238635944148067e-06	-5.934677e-01	2.572018e+00	-9.885015e+00
5.238958526701907e-06	-5.391617e-01	2.293350e+00	-9.242854e+00
5.239603691809588e-06	-4.411888e-01	1.805058e+00	-8.019084e+00
5.240242320920846e-06	-3.581009e-01	1.396751e+00	-6.881819e+00
5.240779635651236e-06	-3.003654e-01	1.115608e+00	-5.992273e+00
5.241350565260311e-06	-2.500153e-01	8.720360e-01	-5.112985e+00
5.241909003083450e-06	-2.098541e-01	6.790276e-01	-4.314110e+00
5.242499795760017e-06	-1.758232e-01	5.167274e-01	-3.534253e+00
5.243066164927788e-06	-1.501503e-01	3.955078e-01	-2.851091e+00
5.243647006583358e-06	-1.298790e-01	3.011742e-01	-2.220556e+00
5.244212740115390e-06	-1.149864e-01	2.333565e-01	-1.683241e+00
5.244791902844056e-06	-1.037102e-01	1.838989e-01	-1.225342e+00
5.245360993500669e-06	-9.560776e-02	1.504402e-01	-8.726009e-01
5.245938689535817e-06	-8.963394e-02	1.279221e-01	-6.057937e-01
5.246508842513203e-06	-8.533096e-02	1.137352e-01	-4.160655e-01
5.247085113761514e-06	-8.213806e-02	1.050415e-01	-2.812403e-01
5.247656248314285e-06	-7.978821e-02	1.002388e-01	-1.893877e-01
5.248290802539702e-06	-7.784653e-02	9.781265e-02	-1.220918e-01
5.249092670510518e-06	-7.602310e-02	9.716034e-02	-6.947305e-02
5.250063641243317e-06	-7.436371e-02	9.803009e-02	-3.319683e-02
5.251063641243317e-06	-7.299805e-02	9.951782e-02	-1.370031e-02
5.252063641243317e-06	-7.174301e-02	1.005554e-01	-3.946475e-03
5.253063641243316e-06	-7.000351e-02	9.943008e-02	2.467478e-03
5.253671999431135e-06	-6.814957e-02	9.605408e-02	7.106666e-03
5.253810591358558e-06	-6.760788e-02	9.450531e-02	8.226039e-03
5.253879879950463e-06	-6.735611e-02	9.354401e-02	8.653605e-03
5.253941032021913e-06	-6.713104e-02	9.270477e-02	9.024740e-03
5.253974459592841e-06	-6.700897e-02	9.225082e-02	9.201713e-03
5.254000316249093e-06	-6.691742e-02	9.189987e-02	9.339903e-03
5.254021253908637e-06	-6.683731e-02	9.161758e-02	9.457533e-03
5.254043168836600e-06	-6.676102e-02	9.132385e-02	9.564778e-03
5.254065814854645e-06	-6.668091e-02	9.101868e-02	9.682127e-03
5.254094974471104e-06	-6.657791e-02	9.063339e-02	9.823175e-03
5.254136406630001e-06	-6.642914e-02	9.008408e-02	1.001872e-02
5.254200590494294e-06	-6.620407e-02	8.924484e-02	1.030135e-02
5.254312029016572e-06	-6.581497e-02	8.781052e-02	1.074207e-02
5.254507822718973e-06	-6.516266e-02	8.536530e-02	1.137654e-02
5.254870741462707e-06	-6.401062e-02	8.106613e-02	1.217351e-02
5.255552736864934e-06	-6.202316e-02	7.364655e-02	1.282857e-02
5.256552736864934e-06	-5.942154e-02	6.393433e-02	1.270283e-02
5.257552736864933e-06	-5.715942e-02	5.545044e-02	1.185790e-02
5.258552736864934e-06	-5.520630e-02	4.811478e-02	1.068555e-02
5.259552736864933e-06	-5.352020e-02	4.176331e-02	9.458545e-03
5.260552736864934e-06	-5.206680e-02	3.625488e-02	8.295334e-03
5.261552736864934e-06	-5.079651e-02	3.147888e-02	7.241217e-03
5.262552736864933e-06	-4.970551e-02	2.733612e-02	6.307565e-03
5.263552736864934e-06	-4.874802e-02	2.373505e-02	5.490661e-03
5.264552736864933e-06	-4.792404e-02	2.060699e-02	4.780698e-03
5.265552736864934e-06	-4.719925e-02	1.789474e-02	4.165987e-03
5.266552736864933e-06	-4.656601e-02	1.554108e-02	3.634870e-03
5.267552736864934e-06	-4.601288e-02	1.349640e-02	3.176518e-03
5.268552736864934e-06	-4.552841e-02	1.171875e-02	2.781223e-03
5.269552736864933e-06	-4.510117e-02	1.017761e-02	2.440429e-03
5.270552736864934e-06	-4.472733e-02	8.842468e-03	2.146676e-03
5.271552736864933e-06	-4.439545e-02	7.682800e-03	1.893493e-03
5.272552736864934e-06	-4.409790e-02	6.675720e-03	1.675282e-03
5.273552736864934e-06	-4.383469e-02	5.805969e-03	1.487214e-03
5.274552736864933e-06	-4.359818e-02	5.046844e-03	1.325122e-03
5.275552736864934e-06	-4.338455e-02	4.386902e-03	1.185418e-03
5.276552736864933e-06	-4.319382e-02	3.818512e-03	1.065008e-03
5.277552736864934e-06	-4.301834e-02	3.322601e-03	9.612283e-04
5.278552736864934e-06	-4.286194e-02	2.895355e-03	8.717848e-04
5.279552736864934e-06	-4.271317e-02	2.521515e-03	7.947001e-04
5.280552736864934e-06	-4.257965e-02	2.197266e-03	7.282720e-04
5.281552736864933e-06	-4.245377e-02	1.914978e-03	6.710332e-04
5.282552736864934e-06	-4.233932e-02	1.674652e-03	6.217202e-04
5.283552736864933e-06	-4.222870e-02	1.464844e-03	5.792439e-04
5.284552736864934e-06	-4.212570e-02	1.281738e-03	5.426658e-04
5.285552736864934e-06	-4.203033e-02	1.121521e-03	5.111770e-04
5.286552736864933e-06	-4.193115e-02	9.841919e-04	4.840805e-04
5.287552736864934e-06	-4.184723e-02	8.659363e-04	4.607752e-04
5.288552736864933e-06	-4.175949e-02	7.629395e-04	4.407429e-04
5.289552736864934e-06	-4.167938e-02	6.752014e-04	4.235366e-04
5.290552736864934e-06	-4.159927e-02	5.989075e-04	4.087712e-04
5.291552736864933e-06	-4.151917e-02	5.302429e-04	3.961141e-04
5.292552736864934e-06	-4.144287e-02	4.730225e-04	3.852788e-04
5.293552736864933e-06	-4.136658e-02	4.196167e-04	3.760177e-04
5.294552736864934e-06	-4.129410e-02	3.776550e-04	3.681177e-04
5.295552736864934e-06	-4.122162e-02	3.395081e-04	3.613943e-04
5.296552736864934e-06	-4.114914e-02	3.051758e-04	3.556888e-04
5.297552736864934e-06	-4.108429e-02	2.784729e-04	3.508640e-04
5.298552736864933e-06	-4.101181e-02	2.555847e-04	3.468015e-04
5.299552736864934e-06	-4.093933e-02	2.326965e-04	3.433990e-04
5.300552736864933e-06	-4.087067e-02	2.136230e-04	3.405685e-04
5.301552736864934e-06	-4.080582e-02	1.983643e-04	3.382336e-04
5.302552736864934e-06	-4.073715e-02	1.831055e-04	3.363288e-04
5.303552736864933e-06	-4.066849e-02	1.716614e-04	3.347970e-04
5.304552736864934e-06	-4.059982e-02	1.640320e-04	3.335896e-04
5.305552736864933e-06	-4.053116e-02	1.525879e-04	3.326639e-04
5.306552736864934e-06	-4.046631e-02	1.449585e-04	3.319836e-04
5.307552736864934e-06	-4.040146e-02	1.411438e-04	3.315171e-04
5.308552736864934e-06	-4.033279e-02	1.335144e-04	3.312372e-04
5.309552736864934e-06	-4.026413e-02	1.296997e-04	3.311203e-04
5.310552736864933e-06	-4.019547e-02	1.258850e-04	3.311463e-04
5.311552736864934e-06	-4.012680e-02	1.220703e-04	3.312975e-04
5.312552736864934e-06	-4.005814e-02	1.182556e-04	3.315589e-04
5.313552736864934e-06	-3.999329e-02	1.144409e-04	3.319175e-04
5.314552736864934e-06	-3.992081e-02	1.144409e-04	3.323622e-04
5.315552736864933e-06	-3.985596e-02	1.106262e-04	3.328831e-04
5.316552736864934e-06	-3.978729e-02	1.106262e-04	3.334721e-04
5.317552736864933e-06	-3.972244e-02	1.068115e-04	3.341218e-04
5.318552736864934e-06	-3.964996e-02	1.068115e-04	3.348263e-04
5.319552736864934e-06	-3.958130e-02	1.068115e-04	3.355802e-04
5.320552736864933e-06	-3.951263e-02	1.068115e-04	3.363790e-04
5.321552736864934e-06	-3.944397e-02	1.068115e-04	3.372188e-04
